Address,Date time,Latitude,Longitude,Resolved Address,Name,Wind Direction,Temperature,Wind Speed,Cloud Cover,Heat Index,Chance Precipitation (%),Precipitation,Sea Level Pressure,Snow Depth,Snow,Relative Humidity,Wind Gust,Wind Chill,Conditions
"50.0826,8.2493","09/15/2021 03:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",101.3,17.5,3.6,100.0,,42.9,0.2,1013.0,0.0,0.0,94.0,6.1,,"Overcast"
"50.0826,8.2493","09/15/2021 04:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",90.0,17.3,3.2,100.0,,42.9,0.0,1013.0,0.0,0.0,96.0,6.8,,"Overcast"
"50.0826,8.2493","09/15/2021 05:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",73.3,17.5,3.6,100.0,,42.9,0.0,1012.0,0.0,0.0,96.8,8.3,,"Overcast"
"50.0826,8.2493","09/15/2021 06:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",110.6,17.6,3.2,91.0,,42.9,0.0,1012.0,0.0,0.0,97.5,7.9,,"Overcast"
"50.0826,8.2493","09/15/2021 07:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",95.2,17.5,4.0,94.0,,42.9,0.0,1012.0,0.0,0.0,97.6,7.2,,"Overcast"
"50.0826,8.2493","09/15/2021 08:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",102.5,17.7,3.2,99.0,,42.9,0.0,1012.0,0.0,0.0,97.1,7.6,,"Overcast"
"50.0826,8.2493","09/15/2021 09:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",108.4,18.3,3.2,100.0,,61.9,0.0,1013.0,0.0,0.0,93.5,8.6,,"Rain, Overcast"
"50.0826,8.2493","09/15/2021 10:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",111.8,18.8,4.0,97.0,,61.9,0.1,1012.0,0.0,0.0,87.8,8.6,,"Rain, Overcast"
"50.0826,8.2493","09/15/2021 11:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",202.4,20.3,6.5,97.0,,61.9,0.0,1013.0,0.0,0.0,85.0,14.4,,"Rain, Overcast"
"50.0826,8.2493","09/15/2021 12:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",210.3,21.2,10.1,98.0,,61.9,0.2,1012.0,0.0,0.0,82.6,17.6,,"Rain, Overcast"
"50.0826,8.2493","09/15/2021 13:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",221.8,21.4,9.0,100.0,,61.9,0.4,1012.0,0.0,0.0,78.0,24.1,,"Rain, Overcast"
"50.0826,8.2493","09/15/2021 14:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",203.8,22.7,13.3,100.0,,61.9,0.1,1012.0,0.0,0.0,85.4,23.0,,"Rain, Overcast"
"50.0826,8.2493","09/15/2021 15:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",211.5,21.7,13.0,100.0,,71.4,1.8,1012.0,0.0,0.0,94.3,32.8,,"Rain, Overcast"
"50.0826,8.2493","09/15/2021 16:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",221.5,21.7,12.6,100.0,,71.4,0.8,1011.0,0.0,0.0,94.1,25.2,,"Rain, Overcast"
"50.0826,8.2493","09/15/2021 17:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",217.3,21.4,9.4,100.0,,71.4,0.6,1011.0,0.0,0.0,95.3,23.4,,"Rain, Overcast"
"50.0826,8.2493","09/15/2021 18:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",211.0,21.1,8.3,95.0,,71.4,0.8,1011.0,0.0,0.0,97.1,18.7,,"Rain, Overcast"
"50.0826,8.2493","09/15/2021 19:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",209.4,20.6,6.5,97.0,,71.4,0.3,1012.0,0.0,0.0,97.4,16.9,,"Rain, Overcast"
"50.0826,8.2493","09/15/2021 20:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",194.9,20.1,5.8,100.0,,71.4,0.2,1012.0,0.0,0.0,97.5,11.2,,"Rain, Overcast"
"50.0826,8.2493","09/15/2021 21:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",195.9,19.7,5.4,100.0,,57.0,0.1,1013.0,0.0,0.0,97.9,9.0,,"Rain, Overcast"
"50.0826,8.2493","09/15/2021 22:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",201.0,19.4,5.0,100.0,,57.0,0.3,1013.0,0.0,0.0,98.0,7.9,,"Rain, Overcast"
"50.0826,8.2493","09/15/2021 23:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",195.9,19.1,5.4,100.0,,57.0,0.2,1014.0,0.0,0.0,97.8,7.6,,"Rain, Overcast"
"50.0826,8.2493","09/16/2021 00:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",200.0,19.0,4.3,100.0,,57.0,0.0,1015.0,0.0,0.0,96.3,5.8,,"Rain, Overcast"
"50.0826,8.2493","09/16/2021 01:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",209.1,18.8,3.6,98.0,,57.0,0.1,1015.0,0.0,0.0,95.0,4.3,,"Rain, Overcast"
"50.0826,8.2493","09/16/2021 02:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",218.7,18.5,4.7,100.0,,57.0,0.3,1015.0,0.0,0.0,94.8,6.8,,"Rain, Overcast"
"50.0826,8.2493","09/16/2021 03:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",246.8,18.4,2.9,100.0,,14.3,0.8,1016.0,0.0,0.0,94.9,6.5,,"Overcast"
"50.0826,8.2493","09/16/2021 04:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",270.0,18.3,2.5,100.0,,14.3,0.2,1016.0,0.0,0.0,96.0,7.2,,"Overcast"
"50.0826,8.2493","09/16/2021 05:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",294.0,18.3,3.6,100.0,,14.3,0.5,1016.0,0.0,0.0,97.1,7.6,8.8,"Overcast"
"50.0826,8.2493","09/16/2021 06:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",315.0,18.3,1.4,100.0,,14.3,0.2,1017.0,0.0,0.0,97.9,6.1,8.3,"Overcast"
"50.0826,8.2493","09/16/2021 07:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",338.2,17.9,4.0,100.0,,14.3,0.0,1017.0,0.0,0.0,94.6,6.5,8.9,"Overcast"
"50.0826,8.2493","09/16/2021 08:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",346.0,17.5,5.8,100.0,,14.3,0.0,1017.0,0.0,0.0,91.3,7.9,,"Overcast"
"50.0826,8.2493","09/16/2021 09:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",323.7,17.8,6.8,100.0,,0.0,0.0,1017.0,0.0,0.0,87.8,12.2,,"Overcast"
"50.0826,8.2493","09/16/2021 10:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",307.9,18.2,8.3,99.0,,0.0,0.0,1017.0,0.0,0.0,84.0,16.6,,"Overcast"
"50.0826,8.2493","09/16/2021 11:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",297.5,18.5,10.1,99.0,,0.0,0.0,1018.0,0.0,0.0,77.5,20.9,,"Overcast"
"50.0826,8.2493","09/16/2021 12:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",291.0,19.2,10.1,99.0,,0.0,0.0,1017.0,0.0,0.0,69.4,20.9,,"Overcast"
"50.0826,8.2493","09/16/2021 13:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",282.1,20.0,10.4,100.0,,0.0,0.0,1017.0,0.0,0.0,62.5,21.2,,"Overcast"
"50.0826,8.2493","09/16/2021 14:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",275.9,20.7,10.4,100.0,,0.0,0.0,1017.0,0.0,0.0,58.7,21.2,,"Overcast"
"50.0826,8.2493","09/16/2021 15:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",290.8,20.4,11.2,100.0,,4.8,0.0,1017.0,0.0,0.0,56.9,24.1,,"Overcast"
"50.0826,8.2493","09/16/2021 16:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",303.2,20.0,12.6,100.0,,4.8,0.0,1017.0,0.0,0.0,56.2,27.0,,"Overcast"
"50.0826,8.2493","09/16/2021 17:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",313.0,19.7,14.4,100.0,,4.8,0.0,1017.0,0.0,0.0,56.7,29.9,,"Overcast"
"50.0826,8.2493","09/16/2021 18:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",308.7,18.8,11.5,88.0,,4.8,0.0,1017.0,0.0,0.0,62.0,26.6,,"Overcast"
"50.0826,8.2493","09/16/2021 19:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",300.6,17.9,9.4,75.0,,4.8,0.0,1017.0,0.0,0.0,72.0,23.0,,"Partially cloudy"
"50.0826,8.2493","09/16/2021 20:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",288.4,17.0,6.8,63.0,,4.8,0.0,1018.0,0.0,0.0,80.3,19.8,,"Partially cloudy"
"50.0826,8.2493","09/16/2021 21:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",277.6,16.5,5.4,73.0,,4.8,0.0,1018.0,0.0,0.0,81.9,15.1,,"Partially cloudy"
"50.0826,8.2493","09/16/2021 22:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",265.6,16.0,4.7,83.0,,4.8,0.0,1019.0,0.0,0.0,83.8,10.4,,"Overcast"
"50.0826,8.2493","09/16/2021 23:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",243.4,15.5,4.0,93.0,,4.8,0.0,1019.0,0.0,0.0,86.1,5.8,,"Overcast"
"50.0826,8.2493","09/17/2021 00:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",248.2,15.2,4.0,95.0,,4.8,0.0,1019.0,0.0,0.0,88.0,5.4,,"Overcast"
"50.0826,8.2493","09/17/2021 01:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",250.0,15.0,4.3,98.0,,4.8,0.0,1019.0,0.0,0.0,89.3,5.4,,"Overcast"
"50.0826,8.2493","09/17/2021 02:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",254.7,14.7,4.0,100.0,,4.8,0.0,1019.0,0.0,0.0,90.0,5.0,,"Overcast"
"50.0826,8.2493","09/17/2021 03:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",254.7,13.9,4.0,83.0,,0.0,0.0,1019.0,0.0,0.0,90.3,5.0,,"Overcast"
"50.0826,8.2493","09/17/2021 04:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",254.7,13.0,4.0,67.0,,0.0,0.0,1018.0,0.0,0.0,90.0,5.4,,"Partially cloudy"
"50.0826,8.2493","09/17/2021 05:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",254.7,12.2,4.0,50.0,,0.0,0.0,1018.0,0.0,0.0,89.8,5.4,,"Partially cloudy"
"50.0826,8.2493","09/17/2021 06:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",250.0,11.8,4.3,49.0,,0.0,0.0,1018.0,0.0,0.0,89.1,5.8,,"Partially cloudy"
"50.0826,8.2493","09/17/2021 07:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",241.4,11.4,4.7,47.0,,0.0,0.0,1018.0,0.0,0.0,89.3,5.8,,"Partially cloudy"
"50.0826,8.2493","09/17/2021 08:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",237.5,11.0,4.7,46.0,,0.0,0.0,1018.0,0.0,0.0,85.9,6.1,,"Partially cloudy"
"50.0826,8.2493","09/17/2021 09:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",229.8,13.1,6.1,48.0,,0.0,0.0,1017.0,0.0,0.0,75.1,9.7,,"Partially cloudy"
"50.0826,8.2493","09/17/2021 10:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",223.0,15.1,7.6,51.0,,0.0,0.0,1017.0,0.0,0.0,65.9,13.0,,"Partially cloudy"
"50.0826,8.2493","09/17/2021 11:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",220.1,17.2,9.0,53.0,,0.0,0.0,1017.0,0.0,0.0,57.7,16.6,,"Partially cloudy"
"50.0826,8.2493","09/17/2021 12:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",226.7,18.1,8.3,63.0,,0.0,0.0,1017.0,0.0,0.0,51.0,16.9,,"Partially cloudy"
"50.0826,8.2493","09/17/2021 13:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",237.7,19.0,7.9,73.0,,0.0,0.0,1016.0,0.0,0.0,47.7,17.6,,"Partially cloudy"
"50.0826,8.2493","09/17/2021 14:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",245.8,19.9,7.9,83.0,,0.0,0.0,1016.0,0.0,0.0,45.5,18.0,,"Overcast"
"50.0826,8.2493","09/17/2021 15:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",256.6,20.1,7.9,76.0,,0.0,0.0,1016.0,0.0,0.0,44.5,18.7,,"Overcast"
"50.0826,8.2493","09/17/2021 16:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",265.0,20.4,8.3,69.0,,0.0,0.0,1015.0,0.0,0.0,44.5,19.1,,"Partially cloudy"
"50.0826,8.2493","09/17/2021 17:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",274.8,20.6,8.6,62.0,,0.0,0.0,1015.0,0.0,0.0,46.0,19.8,,"Partially cloudy"
"50.0826,8.2493","09/17/2021 18:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",270.0,19.8,7.2,64.0,,0.0,0.0,1015.0,0.0,0.0,56.2,15.5,,"Partially cloudy"
"50.0826,8.2493","09/17/2021 19:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",266.4,19.0,5.8,67.0,,0.0,0.0,1015.0,0.0,0.0,65.0,11.5,,"Partially cloudy"
"50.0826,8.2493","09/17/2021 20:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",256.0,18.2,4.3,69.0,,0.0,0.0,1015.0,0.0,0.0,67.8,7.2,,"Partially cloudy"
"50.0826,8.2493","09/17/2021 21:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",245.2,17.2,5.0,67.0,,0.0,0.0,1015.0,0.0,0.0,68.4,7.9,,"Partially cloudy"
"50.0826,8.2493","09/17/2021 22:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",238.4,16.3,5.4,64.0,,0.0,0.0,1015.0,0.0,0.0,68.6,9.0,,"Partially cloudy"
"50.0826,8.2493","09/17/2021 23:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",231.8,15.3,6.5,62.0,,0.0,0.0,1016.0,0.0,0.0,71.3,9.7,,"Partially cloudy"
"50.0826,8.2493","09/18/2021 00:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",230.2,15.0,5.8,70.0,,0.0,0.0,1016.0,0.0,0.0,74.4,8.3,,"Partially cloudy"
"50.0826,8.2493","09/18/2021 01:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",230.7,14.8,5.0,77.0,,0.0,0.0,1016.0,0.0,0.0,76.0,6.5,,"Overcast"
"50.0826,8.2493","09/18/2021 02:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",228.4,14.5,4.3,85.0,,0.0,0.0,1016.0,0.0,0.0,77.5,5.0,,"Overcast"
"50.0826,8.2493","09/18/2021 03:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",90.2,11.5,2.2,16.2,,4.8,0.0,1016.0,0.0,0.0,78.8,2.5,,"Clear"
"50.0826,8.2493","09/18/2021 04:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",73.9,11.1,1.8,7.5,,4.8,0.0,1015.0,0.0,0.0,79.9,2.2,,"Clear"
"50.0826,8.2493","09/18/2021 05:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",85.7,10.5,1.8,5.0,,4.8,0.0,1015.0,0.0,0.0,82.0,1.8,,"Clear"
"50.0826,8.2493","09/18/2021 06:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",95.1,10.3,1.4,5.0,,4.8,0.0,1015.0,0.0,0.0,82.5,1.8,,"Clear"
"50.0826,8.2493","09/18/2021 07:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",116.2,10.0,1.8,5.0,,4.8,0.0,1015.0,0.0,0.0,83.3,1.8,,"Clear"
"50.0826,8.2493","09/18/2021 08:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",82.6,11.0,1.8,22.2,,4.8,0.0,1015.0,0.0,0.0,80.0,2.2,,"Clear"
"50.0826,8.2493","09/18/2021 09:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",47.8,13.7,2.2,9.1,,0.0,0.0,1015.0,0.0,0.0,70.1,3.2,,"Clear"
"50.0826,8.2493","09/18/2021 10:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",57.8,16.1,2.5,13.6,,0.0,0.0,1015.0,0.0,0.0,61.7,4.0,,"Clear"
"50.0826,8.2493","09/18/2021 11:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",71.0,18.0,4.0,13.6,,0.0,0.0,1015.0,0.0,0.0,55.2,6.5,,"Clear"
"50.0826,8.2493","09/18/2021 12:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",87.2,19.3,5.4,5.1,,0.0,0.0,1014.0,0.0,0.0,50.2,7.2,,"Clear"
"50.0826,8.2493","09/18/2021 13:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",98.7,20.2,5.0,7.4,,0.0,0.0,1014.0,0.0,0.0,46.7,5.8,,"Clear"
"50.0826,8.2493","09/18/2021 14:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",98.1,21.0,4.0,13.0,,0.0,0.0,1013.0,0.0,0.0,44.9,4.3,,"Clear"
"50.0826,8.2493","09/18/2021 15:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",85.6,21.2,4.0,24.2,,9.5,0.0,1013.0,0.0,0.0,44.0,4.0,,"Clear"
"50.0826,8.2493","09/18/2021 16:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",85.2,21.0,4.0,31.2,,9.5,0.0,1013.0,0.0,0.0,43.9,4.0,,"Partially cloudy"
"50.0826,8.2493","09/18/2021 17:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",86.8,20.6,4.0,30.5,,9.5,0.0,1012.0,0.0,0.0,45.0,4.3,,"Partially cloudy"
"50.0826,8.2493","09/18/2021 18:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",78.3,19.9,4.0,22.5,,9.5,0.0,1012.0,0.0,0.0,54.0,6.5,,"Clear"
"50.0826,8.2493","09/18/2021 19:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",89.2,16.7,5.0,26.2,,9.5,0.0,1012.0,0.0,0.0,64.5,5.4,,"Partially cloudy"
"50.0826,8.2493","09/18/2021 20:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",105.3,14.3,5.0,15.1,,9.5,0.0,1013.0,0.0,0.0,70.3,5.4,,"Clear"
"50.0826,8.2493","09/18/2021 21:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",110.4,13.7,4.1,10.1,,14.3,0.0,1013.0,0.0,0.0,70.7,4.3,,"Clear"
"50.0826,8.2493","09/18/2021 22:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",115.4,13.1,3.1,5.0,,14.3,0.0,1013.0,0.0,0.0,71.2,3.2,,"Clear"
"50.0826,8.2493","09/18/2021 23:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",120.5,12.6,2.2,0.0,,14.3,0.0,1013.0,0.0,0.0,71.6,2.2,,"Clear"
"50.0826,8.2493","09/19/2021 00:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",105.3,12.2,2.3,8.0,,14.3,0.0,1013.0,0.0,0.0,73.1,2.3,,"Clear"
"50.0826,8.2493","09/19/2021 01:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",90.1,11.8,2.4,16.1,,14.3,0.0,1013.0,0.0,0.0,74.5,2.4,,"Clear"
"50.0826,8.2493","09/19/2021 02:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",74.9,11.5,2.5,24.1,,14.3,0.0,1013.0,0.0,0.0,76.0,2.5,,"Clear"
"50.0826,8.2493","09/19/2021 03:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",136.3,11.2,2.4,48.7,,9.5,0.0,1013.3,0.0,0.0,77.8,2.4,,"Partially cloudy"
"50.0826,8.2493","09/19/2021 04:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",197.8,10.9,2.3,73.4,,9.5,0.0,1013.7,0.0,0.0,79.7,2.3,,"Partially cloudy"
"50.0826,8.2493","09/19/2021 05:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",259.2,10.7,2.2,98.0,,9.5,0.0,1014.0,0.0,0.0,81.5,2.2,,"Overcast"
"50.0826,8.2493","09/19/2021 06:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",286.4,11.2,1.7,98.7,,9.5,0.0,1014.0,0.0,0.0,79.7,1.8,,"Overcast"
"50.0826,8.2493","09/19/2021 07:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",313.6,11.8,1.2,99.3,,9.5,0.0,1014.0,0.0,0.0,77.8,1.4,,"Overcast"
"50.0826,8.2493","09/19/2021 08:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",340.8,12.4,0.7,100.0,,9.5,0.0,1014.0,0.0,0.0,76.0,1.1,,"Overcast"
"50.0826,8.2493","09/19/2021 09:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",336.4,13.2,1.6,91.3,,4.8,0.0,1014.7,0.0,0.0,73.8,2.0,,"Overcast"
