Address,Date time,Latitude,Longitude,Resolved Address,Name,Wind Direction,Temperature,Wind Speed,Cloud Cover,Heat Index,Chance Precipitation (%),Precipitation,Sea Level Pressure,Snow Depth,Snow,Relative Humidity,Wind Gust,Wind Chill,Conditions
"50.0826,8.2493","01/15/2022 15:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",45.0,3.1,1.1,0.0,,0.0,0.0,1027.0,0.0,0.0,81.4,3.2,4.3,"Clear"
"50.0826,8.2493","01/15/2022 16:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",315.0,2.7,1.1,3.0,,0.0,0.0,1027.0,0.0,0.0,87.0,2.2,2.7,"Clear"
"50.0826,8.2493","01/15/2022 17:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",251.6,2.3,1.1,10.0,,0.0,0.0,1027.0,0.0,0.0,89.4,2.9,1.1,"Clear"
"50.0826,8.2493","01/15/2022 18:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",284.0,2.1,1.4,58.0,,0.0,0.0,1027.0,0.0,0.0,90.4,1.8,0.4,"Partially cloudy"
"50.0826,8.2493","01/15/2022 19:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",270.0,1.8,0.7,77.0,,0.0,0.0,1027.0,0.0,0.0,91.1,1.4,-0.1,"Overcast"
"50.0826,8.2493","01/15/2022 20:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",260.5,1.5,2.2,51.0,,0.0,0.0,1026.0,0.0,0.0,92.0,1.4,-0.2,"Partially cloudy"
"50.0826,8.2493","01/15/2022 21:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",276.3,1.1,3.2,100.0,,0.0,0.0,1026.0,0.0,0.0,92.5,2.9,-0.3,"Overcast"
"50.0826,8.2493","01/15/2022 22:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",238.0,0.3,3.2,100.0,,0.0,0.0,1026.0,0.0,0.0,93.0,3.2,-0.8,"Overcast"
"50.0826,8.2493","01/15/2022 23:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",198.4,-0.1,2.2,100.0,,0.0,0.0,1026.0,0.0,0.0,93.4,3.2,-0.9,"Overcast"
"50.0826,8.2493","01/16/2022 00:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",180.0,-0.2,1.8,100.0,,0.0,0.0,1025.0,0.0,0.0,93.6,1.8,-1.0,"Overcast"
"50.0826,8.2493","01/16/2022 01:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",161.6,-1.3,2.2,100.0,,0.0,0.0,1025.0,0.0,0.0,93.9,2.9,-1.0,"Overcast"
"50.0826,8.2493","01/16/2022 02:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",225.0,-1.3,1.4,100.0,,0.0,0.0,1025.0,0.0,0.0,94.0,2.9,,"Overcast"
"50.0826,8.2493","01/16/2022 03:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",123.7,-1.4,1.4,100.0,,0.0,0.0,1024.0,0.0,0.0,94.3,5.0,,"Overcast"
"50.0826,8.2493","01/16/2022 04:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",180.0,-1.6,3.2,100.0,,0.0,0.0,1024.0,0.0,0.0,94.6,4.7,-1.6,"Overcast"
"50.0826,8.2493","01/16/2022 05:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",184.8,-1.7,4.3,100.0,,0.0,0.0,1024.0,0.0,0.0,95.1,5.8,-2.0,"Overcast"
"50.0826,8.2493","01/16/2022 06:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",180.0,-1.8,3.6,100.0,,0.0,0.0,1024.0,0.0,0.0,96.0,5.8,-2.5,"Overcast"
"50.0826,8.2493","01/16/2022 07:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",193.0,-1.7,4.7,100.0,,0.0,0.0,1024.0,0.0,0.0,96.5,8.6,-2.5,"Overcast"
"50.0826,8.2493","01/16/2022 08:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",194.9,-1.4,5.8,100.0,,0.0,0.0,1024.0,0.0,0.0,96.6,9.7,-3.6,"Overcast"
"50.0826,8.2493","01/16/2022 09:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",191.3,-1.0,5.4,73.0,,0.0,0.0,1024.0,0.0,0.0,96.4,9.4,-3.0,"Partially cloudy"
"50.0826,8.2493","01/16/2022 10:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",187.6,-0.2,5.4,85.0,,0.0,0.0,1024.0,0.0,0.0,92.1,7.6,-2.0,"Overcast"
"50.0826,8.2493","01/16/2022 11:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",197.4,1.1,6.1,78.0,,0.0,0.0,1024.0,0.0,0.0,83.5,4.7,-0.8,"Overcast"
"50.0826,8.2493","01/16/2022 12:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",205.6,2.5,9.0,52.0,,0.0,0.0,1024.0,0.0,0.0,78.5,7.2,-0.1,"Partially cloudy"
"50.0826,8.2493","01/16/2022 13:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",227.3,3.7,12.6,65.0,,0.0,0.0,1024.0,0.0,0.0,78.6,15.5,0.5,"Partially cloudy"
"50.0826,8.2493","01/16/2022 14:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",225.0,4.2,14.4,93.0,,9.5,0.0,1024.0,0.0,0.0,78.4,27.7,0.8,"Overcast"
"50.0826,8.2493","01/16/2022 15:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",215.8,4.0,15.8,94.0,,9.5,0.1,1024.0,0.0,0.0,79.6,22.7,0.3,"Overcast"
"50.0826,8.2493","01/16/2022 16:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",224.1,3.4,16.6,83.0,,9.5,0.4,1025.0,0.0,0.0,80.3,26.6,-0.5,"Overcast"
"50.0826,8.2493","01/16/2022 17:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",223.3,2.8,17.3,79.0,,9.5,0.0,1025.0,0.0,0.0,87.5,28.1,-1.4,"Overcast"
"50.0826,8.2493","01/16/2022 18:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",226.7,2.6,16.9,78.0,,9.5,0.0,1025.0,0.0,0.0,86.8,28.4,-1.6,"Overcast"
"50.0826,8.2493","01/16/2022 19:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",225.9,2.3,16.6,82.0,,9.5,0.0,1026.0,0.0,0.0,88.0,26.6,-1.9,"Overcast"
"50.0826,8.2493","01/16/2022 20:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",226.8,2.5,15.8,80.0,,42.9,0.0,1026.0,0.0,0.0,92.0,26.3,-1.5,"Overcast"
"50.0826,8.2493","01/16/2022 21:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",226.9,2.6,15.1,78.0,,42.9,0.0,1027.0,0.0,0.0,91.0,26.3,-1.3,"Overcast"
"50.0826,8.2493","01/16/2022 22:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",228.0,2.8,14.4,76.0,,42.9,0.0,1027.0,0.0,0.0,90.4,25.9,-0.9,"Overcast"
"50.0826,8.2493","01/16/2022 23:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",229.2,3.0,13.7,78.0,,42.9,0.0,1028.0,0.0,0.0,89.8,23.4,-0.5,"Overcast"
"50.0826,8.2493","01/17/2022 00:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",229.6,3.3,12.6,79.0,,42.9,0.0,1028.0,0.0,0.0,89.6,20.5,0.0,"Overcast"
"50.0826,8.2493","01/17/2022 01:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",231.1,3.5,11.9,81.0,,42.9,0.0,1028.0,0.0,0.0,91.4,18.0,0.4,"Overcast"
"50.0826,8.2493","01/17/2022 02:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",230.2,3.6,11.2,87.0,,9.5,0.0,1028.0,0.0,0.0,93.3,16.9,0.7,"Overcast"
"50.0826,8.2493","01/17/2022 03:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",232.0,3.6,10.4,94.0,,9.5,0.0,1029.0,0.0,0.0,94.4,15.8,0.8,"Overcast"
"50.0826,8.2493","01/17/2022 04:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",231.0,3.7,9.7,100.0,,9.5,0.0,1029.0,0.0,0.0,95.0,14.8,1.1,"Overcast"
"50.0826,8.2493","01/17/2022 05:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",230.7,3.6,10.1,96.0,,9.5,0.0,1029.0,0.0,0.0,94.9,16.2,0.9,"Overcast"
"50.0826,8.2493","01/17/2022 06:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",232.0,3.4,10.4,92.0,,9.5,0.1,1029.0,0.0,0.0,94.9,17.3,0.6,"Overcast"
"50.0826,8.2493","01/17/2022 07:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",231.6,3.3,11.2,88.0,,9.5,0.1,1029.0,0.0,0.0,94.5,18.7,0.3,"Overcast"
"50.0826,8.2493","01/17/2022 08:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",231.3,3.3,11.5,89.0,,4.8,0.0,1030.0,0.0,0.0,95.0,19.4,0.3,"Overcast"
"50.0826,8.2493","01/17/2022 09:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",233.5,3.4,12.2,91.0,,4.8,0.0,1031.0,0.0,0.0,94.3,19.8,0.2,"Overcast"
"50.0826,8.2493","01/17/2022 10:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",233.1,3.4,12.6,92.0,,4.8,0.0,1031.0,0.0,0.0,93.8,20.5,0.2,"Overcast"
"50.0826,8.2493","01/17/2022 11:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",237.5,4.5,14.0,92.0,,4.8,0.0,1031.0,0.0,0.0,91.6,23.4,1.2,"Overcast"
"50.0826,8.2493","01/17/2022 12:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",241.1,5.6,15.5,93.0,,4.8,0.0,1031.0,0.0,0.0,90.1,26.3,2.4,"Overcast"
"50.0826,8.2493","01/17/2022 13:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",244.0,6.7,17.3,93.0,,4.8,0.0,1031.0,0.0,0.0,86.8,29.2,3.5,"Overcast"
"50.0826,8.2493","01/17/2022 14:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",243.4,6.7,15.1,88.0,,19.0,0.0,1031.0,0.0,0.0,89.9,26.6,3.8,"Overcast"
"50.0826,8.2493","01/17/2022 15:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",240.6,6.8,13.3,82.0,,19.0,0.0,1031.0,0.0,0.0,92.1,23.8,4.2,"Overcast"
"50.0826,8.2493","01/17/2022 16:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",239.3,6.8,11.2,77.0,,19.0,0.0,1031.0,0.0,0.0,84.0,21.2,4.5,"Overcast"
"50.0826,8.2493","01/17/2022 17:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",239.0,6.4,10.4,79.0,,19.0,0.0,1031.0,0.0,0.0,88.1,19.1,4.2,"Overcast"
"50.0826,8.2493","01/17/2022 18:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",236.9,6.0,9.7,81.0,,19.0,0.0,1032.0,0.0,0.0,89.8,16.9,3.9,"Overcast"
"50.0826,8.2493","01/17/2022 19:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",236.3,5.6,9.0,83.0,,19.0,0.0,1032.0,0.0,0.0,90.5,14.8,3.6,"Overcast"
"50.0826,8.2493","01/17/2022 20:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",235.0,5.3,8.6,85.0,,28.6,0.0,1032.0,0.0,0.0,91.5,13.7,3.3,"Overcast"
"50.0826,8.2493","01/17/2022 21:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",234.2,5.0,7.9,88.0,,28.6,0.0,1033.0,0.0,0.0,91.1,12.6,3.1,"Overcast"
"50.0826,8.2493","01/17/2022 22:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",232.6,4.7,7.6,90.0,,28.6,0.0,1033.0,0.0,0.0,90.5,11.5,2.9,"Overcast"
"50.0826,8.2493","01/17/2022 23:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",234.8,4.5,7.6,82.0,,28.6,0.0,1033.0,0.0,0.0,91.0,10.4,2.6,"Overcast"
"50.0826,8.2493","01/18/2022 00:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",233.1,4.3,7.2,75.0,,28.6,0.0,1033.0,0.0,0.0,90.8,9.7,2.5,"Partially cloudy"
"50.0826,8.2493","01/18/2022 01:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",235.5,4.1,6.8,67.0,,28.6,0.0,1033.0,0.0,0.0,90.9,8.6,2.4,"Partially cloudy"
"50.0826,8.2493","01/18/2022 02:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",236.3,3.8,6.5,73.0,,9.5,0.0,1033.0,0.0,0.0,93.0,10.1,2.1,"Partially cloudy"
"50.0826,8.2493","01/18/2022 03:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",232.4,3.6,5.8,78.0,,9.5,0.0,1033.0,0.0,0.0,94.4,11.2,2.2,"Overcast"
"50.0826,8.2493","01/18/2022 04:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",233.1,3.3,5.4,84.0,,9.5,0.0,1033.0,0.0,0.0,95.4,12.6,2.0,"Overcast"
"50.0826,8.2493","01/18/2022 05:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",236.3,3.1,5.0,81.0,,9.5,0.0,1033.0,0.0,0.0,96.1,10.4,1.9,"Overcast"
"50.0826,8.2493","01/18/2022 06:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",234.0,2.9,5.0,78.0,,9.5,0.0,1033.0,0.0,0.0,96.8,8.3,1.6,"Overcast"
"50.0826,8.2493","01/18/2022 07:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",237.5,2.7,4.7,75.0,,9.5,0.0,1033.0,0.0,0.0,97.9,6.1,1.8,"Partially cloudy"
"50.0826,8.2493","01/18/2022 08:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",234.0,2.5,5.0,66.0,,0.0,0.07,1033.7,0.0,0.0,96.6,6.1,1.2,"Partially cloudy"
"50.0826,8.2493","01/18/2022 09:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",231.3,2.4,4.7,57.0,,0.0,0.07,1034.3,0.0,0.0,95.3,5.8,2.4,"Partially cloudy"
"50.0826,8.2493","01/18/2022 10:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",228.0,2.2,4.7,48.0,,0.0,0.0,1035.0,0.0,0.0,94.0,5.8,,"Partially cloudy"
"50.0826,8.2493","01/18/2022 11:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",213.7,3.6,4.0,32.0,,0.0,0.03,1035.0,0.0,0.0,85.2,6.1,2.3,"Partially cloudy"
"50.0826,8.2493","01/18/2022 12:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",200.6,5.0,3.2,16.0,,0.0,0.03,1035.0,0.0,0.0,76.3,6.1,2.2,"Clear"
"50.0826,8.2493","01/18/2022 13:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",172.9,6.4,2.9,0.0,,0.0,0.0,1035.0,0.0,0.0,67.5,6.5,2.2,"Clear"
"50.0826,8.2493","01/18/2022 14:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",60.3,4.6,11.4,9.7,,0.0,0.0,1035.0,0.0,0.0,68.5,18.2,1.9,"Clear"
"50.0826,8.2493","01/18/2022 15:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",66.5,4.2,10.9,7.4,,0.0,0.0,1035.0,0.0,0.0,69.5,19.6,1.5,"Clear"
"50.0826,8.2493","01/18/2022 16:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",72.7,3.9,10.4,5.0,,0.0,0.0,1035.0,0.0,0.0,70.5,20.9,1.2,"Clear"
"50.0826,8.2493","01/18/2022 17:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",80.2,2.8,9.1,5.0,,0.0,0.0,1035.7,0.0,0.0,76.0,18.8,0.3,"Clear"
"50.0826,8.2493","01/18/2022 18:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",87.7,1.8,7.8,5.0,,0.0,0.0,1036.3,0.0,0.0,81.6,16.8,-0.6,"Clear"
"50.0826,8.2493","01/18/2022 19:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",95.2,0.8,6.5,5.0,,0.0,0.0,1037.0,0.0,0.0,87.1,14.8,-1.3,"Clear"
"50.0826,8.2493","01/18/2022 20:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",94.7,0.4,6.5,4.7,,0.0,0.0,1037.0,0.0,0.0,87.6,16.3,-1.7,"Clear"
"50.0826,8.2493","01/18/2022 21:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",94.1,0.1,6.5,4.3,,0.0,0.0,1037.0,0.0,0.0,88.0,17.9,-2.1,"Clear"
