Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"50.0826,8.2493","09/13/2019 00:00:00",15.4,15.4,15.4,12.7,84.01,,7.9,,282.0,,0.0,,0.0,10.0,0.0,1030.1,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/13/2019 01:00:00",16.3,16.3,16.3,12.8,80.05,,9.4,,282.0,,0.0,,0.0,10.0,0.0,1030.1,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/13/2019 02:00:00",15.3,15.3,15.3,12.7,84.23,,8.0,,300.0,,0.0,,0.0,13.1,1.1,1030.0,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/13/2019 03:00:00",14.3,14.3,14.3,12.6,89.62,,5.8,,316.0,,0.0,,0.0,12.0,1.1,1030.0,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/13/2019 04:00:00",13.6,13.6,13.6,12.3,91.48,,1.6,,254.0,,0.0,,0.0,13.6,1.2,1030.1,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/13/2019 05:00:00",13.3,13.3,13.3,12.3,93.8,,5.7,,291.0,,0.0,,0.0,13.4,1.2,1030.3,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/13/2019 06:00:00",13.4,13.4,13.4,12.4,93.31,,1.5,,213.0,,0.0,,0.0,12.6,1.2,1030.7,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/13/2019 07:00:00",13.7,13.7,13.7,12.7,93.56,,1.6,,228.0,,0.0,,0.0,12.7,0.0,1030.7,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/13/2019 08:00:00",14.8,14.8,14.8,13.6,92.48,,1.2,,244.0,,0.0,,0.0,13.5,0.0,1031.1,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/13/2019 09:00:00",15.5,15.5,15.5,13.7,89.34,,1.3,,244.0,,0.0,,0.0,12.6,0.0,1031.4,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/13/2019 10:00:00",16.8,16.8,16.8,14.3,85.14,,1.2,,244.0,,0.0,,0.0,12.6,0.0,1031.8,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/13/2019 11:00:00",18.2,18.2,18.2,14.7,80.44,,8.1,,260.0,,0.0,,0.0,9.1,0.0,1032.2,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
