Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"50.0826,8.2493","09/07/2020 00:00:00",13.2,13.2,13.2,6.5,63.6,,10.6,,22.0,,0.0,,0.0,10.0,0.0,1021.8,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/07/2020 01:00:00",13.3,13.3,13.3,6.6,63.78,,5.3,,19.0,,0.0,,0.0,10.0,0.0,1021.8,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/07/2020 02:00:00",12.4,12.4,12.4,6.6,67.91,,0.1,,10.0,,0.0,,0.0,10.0,0.0,1022.2,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/07/2020 03:00:00",10.9,10.9,10.9,6.4,73.52,,0.2,,80.0,,0.0,,0.0,10.0,1.2,1021.8,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/07/2020 04:00:00",10.7,10.7,10.7,6.2,73.93,,0.3,,30.0,,0.0,,0.0,10.0,0.0,1022.2,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/07/2020 05:00:00",10.5,10.5,10.5,6.2,74.8,,0.3,,70.0,,0.0,,0.0,10.0,1.2,1022.3,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/07/2020 06:00:00",10.3,10.3,10.3,6.2,75.85,,5.3,,31.0,,0.0,,0.0,10.0,1.2,1022.5,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/07/2020 07:00:00",9.6,9.6,9.6,6.2,79.47,,5.5,,12.0,9.2,0.0,,0.0,10.0,1.2,1022.9,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/07/2020 08:00:00",10.4,10.4,10.4,6.7,78.02,,0.4,,50.0,,0.0,,0.0,13.7,1.2,1023.6,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/07/2020 09:00:00",13.3,13.3,13.3,7.1,65.72,,0.9,,20.0,,0.0,,0.0,13.7,1.2,1023.9,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/07/2020 10:00:00",15.8,15.8,15.8,7.6,58.21,,0.3,,40.0,,0.0,,0.0,13.7,1.2,1024.5,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/07/2020 11:00:00",17.6,17.6,17.6,7.2,50.5,,5.6,,108.0,,0.0,,0.0,15.9,1.2,1024.5,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/07/2020 12:00:00",18.3,18.3,18.3,6.3,45.33,,5.4,,133.0,,0.0,,0.0,16.0,1.2,1024.4,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/07/2020 13:00:00",19.7,19.7,19.7,6.1,40.9,,0.7,,301.0,,0.0,,0.0,15.1,1.2,1024.4,"Smoke Or Haze",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/07/2020 14:00:00",20.0,20.0,20.0,5.4,38.44,,7.1,,284.0,,0.0,,0.0,12.8,50.0,1024.1,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","09/07/2020 15:00:00",20.2,20.2,20.2,5.5,38.0,,5.4,,130.0,,0.0,,0.0,10.0,0.0,1024.1,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/07/2020 16:00:00",20.5,20.5,20.5,4.9,35.87,,7.2,,11.0,,0.0,,0.0,13.4,0.0,1023.8,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/07/2020 17:00:00",21.4,21.4,21.4,4.7,33.66,,1.3,,350.0,,0.0,,0.0,10.0,0.0,1023.8,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/07/2020 18:00:00",21.0,21.0,21.0,5.4,36.2,,7.2,,259.0,,0.0,,0.0,13.2,1.1,1023.8,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/07/2020 19:00:00",20.1,20.1,20.1,5.6,38.57,,7.1,,19.0,,0.0,,0.0,10.0,1.1,1024.1,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/07/2020 20:00:00",18.0,18.0,18.0,6.2,45.94,,5.3,,39.0,,0.0,,0.0,10.0,1.1,1024.5,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/07/2020 21:00:00",15.5,15.5,15.5,6.7,55.75,,7.4,,37.0,,0.0,,0.0,10.0,1.1,1024.8,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/07/2020 22:00:00",13.7,13.7,13.7,6.6,62.16,,7.1,,25.0,,0.0,,0.0,10.0,1.1,1025.5,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/07/2020 23:00:00",12.2,12.2,12.2,6.5,67.87,,0.9,,84.0,,0.0,,0.0,10.0,0.0,1025.8,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/08/2020 00:00:00",11.9,11.9,11.9,6.6,70.05,,1.0,,118.0,,0.0,,0.0,10.0,0.0,1025.8,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/08/2020 01:00:00",10.9,10.9,10.9,6.4,73.67,,0.9,,128.0,,0.0,,0.0,13.5,0.0,1025.8,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/08/2020 02:00:00",10.2,10.2,10.2,6.1,75.92,,1.2,,133.0,,0.0,,0.0,10.0,0.0,1026.2,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/08/2020 03:00:00",9.8,9.8,9.8,6.0,77.49,,6.0,,335.0,9.2,0.0,,0.0,10.0,1.2,1026.2,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/08/2020 04:00:00",9.2,9.2,9.2,5.8,79.31,,1.3,,159.0,,0.0,,0.0,13.6,1.1,1026.2,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/08/2020 05:00:00",8.8,8.8,8.8,5.6,80.25,,1.5,,138.0,,0.0,,0.0,13.7,0.0,1026.3,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/08/2020 06:00:00",8.6,8.6,8.6,5.6,81.28,,1.4,,235.0,,0.0,,0.0,13.7,0.0,1026.6,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/08/2020 07:00:00",8.7,8.7,8.7,5.8,81.71,,5.6,,4.0,8.1,0.0,,0.0,13.7,0.0,1026.9,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/08/2020 08:00:00",10.0,10.0,10.0,6.4,78.57,,0.9,,178.0,,0.0,,0.0,13.7,0.0,1027.3,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/08/2020 09:00:00",13.5,13.5,13.5,7.2,65.59,,5.4,,244.0,,0.0,,0.0,15.8,0.0,1027.6,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/08/2020 10:00:00",15.8,15.8,15.8,6.9,55.43,,1.1,,254.0,,0.0,,0.0,16.6,0.0,1027.9,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/08/2020 11:00:00",18.1,18.1,18.1,6.8,47.53,,1.4,,250.0,,0.0,,0.0,13.7,0.0,1027.9,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/08/2020 12:00:00",20.7,20.7,20.7,7.3,42.08,,7.8,,188.0,,0.0,,0.0,12.6,0.0,1027.5,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/08/2020 13:00:00",22.3,22.3,22.3,6.9,36.99,,8.3,,246.0,,0.0,,0.0,10.0,0.0,1027.1,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
