Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"50.0826,8.2493","01/01/2018 00:00:00",11.1,11.1,11.1,6.0,70.59,,23.4,,246.0,,0.0,,0.0,10.0,51.8,,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","01/01/2018 01:00:00",11.0,11.0,11.0,6.0,71.27,,28.8,,244.0,,0.0,,0.0,10.0,98.4,,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Overcast"
"50.0826,8.2493","01/01/2018 02:00:00",10.0,10.0,10.0,4.8,70.24,,29.4,37.1,246.0,6.6,0.0,,0.0,10.0,45.8,1003.3,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","01/01/2018 03:00:00",9.8,9.8,9.8,3.8,66.24,,28.2,,238.0,6.4,0.0,,0.0,10.0,51.1,1004.7,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","01/01/2018 04:00:00",9.0,9.0,9.0,3.1,66.52,,26.1,48.2,238.0,5.6,0.0,,0.0,10.0,52.9,1004.7,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","01/01/2018 05:00:00",9.0,9.0,9.0,3.0,66.07,,28.9,46.4,242.0,5.4,0.0,,0.0,10.0,51.1,1005.0,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","01/01/2018 06:00:00",7.0,7.0,7.0,2.2,71.71,,25.9,,248.0,3.0,0.0,,0.0,10.0,32.2,1005.8,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","01/01/2018 07:00:00",6.9,6.9,6.9,2.1,71.31,,25.0,38.9,257.0,3.0,0.0,,0.0,10.0,3.8,1006.5,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","01/01/2018 08:00:00",6.1,6.1,6.1,2.2,76.31,,24.1,,247.0,2.0,0.0,,0.0,10.0,45.8,1007.9,"Light Rain",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","01/01/2018 09:00:00",6.2,6.2,6.2,2.1,75.15,,20.8,,228.0,2.5,0.0,,0.0,10.0,51.1,1008.6,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","01/01/2018 10:00:00",6.8,6.8,6.8,2.2,72.56,,18.2,,208.0,3.6,0.0,,0.0,10.0,51.1,1008.9,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","01/01/2018 11:00:00",7.2,7.2,7.2,2.8,73.55,,25.5,37.1,245.0,3.3,0.0,,0.0,10.0,51.1,1008.5,"Light Rain",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","01/01/2018 12:00:00",7.9,7.9,7.9,2.7,69.83,,26.2,35.3,228.0,4.2,0.0,,0.0,10.0,48.2,1007.9,"Precipitation In Vicinity",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","01/01/2018 13:00:00",7.9,7.9,7.9,2.8,69.86,,29.1,48.2,238.0,4.0,0.0,,0.0,10.0,42.8,1006.5,"Precipitation In Vicinity",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","01/01/2018 14:00:00",7.9,7.9,7.9,2.2,67.33,,18.9,,219.0,4.9,0.0,,0.0,10.0,48.2,1005.1,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
