Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"50.0826,8.2493","01/16/2019 00:00:00",5.2,5.2,5.2,0.2,70.04,,18.1,,237.0,1.6,0.0,,0.0,10.0,43.8,1018.7,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","01/16/2019 01:00:00",5.1,5.1,5.1,0.3,71.0,,14.7,,246.0,2.0,0.0,,0.0,10.0,49.1,1018.2,"Light Rain",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","01/16/2019 02:00:00",5.1,5.1,5.1,0.3,71.24,,16.9,,248.0,1.6,0.0,,0.0,10.0,43.8,1017.9,"Light Rain",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","01/16/2019 03:00:00",4.3,4.3,4.3,0.2,74.93,,13.2,,247.0,1.1,0.0,,0.0,10.0,17.8,1018.0,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","01/16/2019 04:00:00",4.9,4.9,4.9,0.8,74.73,,16.8,,247.0,1.4,0.0,,0.0,10.0,49.9,1017.2,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","01/16/2019 05:00:00",5.1,5.1,5.1,0.1,70.28,,13.6,,237.0,2.1,0.0,,0.0,10.0,49.1,1016.9,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","01/16/2019 06:00:00",5.1,5.1,5.1,-0.7,66.22,,16.7,,237.0,1.6,0.0,,0.0,10.0,51.1,1016.2,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","01/16/2019 07:00:00",4.9,4.9,4.9,-1.0,65.67,,18.4,,228.0,1.2,0.0,,0.0,10.0,51.5,,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","01/16/2019 08:00:00",4.9,4.9,4.9,-1.1,65.05,,15.3,,219.0,1.6,0.0,,0.0,10.0,51.9,,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","01/16/2019 09:00:00",4.8,4.8,4.8,-1.6,63.07,,15.0,,228.0,1.5,0.0,,0.0,10.0,51.9,,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","01/16/2019 10:00:00",4.8,4.8,4.8,-1.1,65.62,,11.6,,228.0,2.1,0.0,,0.0,10.0,51.9,,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","01/16/2019 11:00:00",4.9,4.9,4.9,-1.6,62.65,,13.3,,228.0,1.9,0.0,,0.0,10.0,51.9,1014.9,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","01/16/2019 12:00:00",5.0,5.0,5.0,-1.1,64.54,,14.9,,238.0,1.8,0.0,,0.0,10.0,51.9,1013.9,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","01/16/2019 13:00:00",5.2,5.2,5.2,-1.6,61.43,,16.7,,237.0,1.7,0.0,,0.0,10.0,51.1,1012.9,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","01/16/2019 14:00:00",5.9,5.9,5.9,-1.7,58.31,,15.1,,238.0,2.9,0.0,,0.0,10.0,51.1,1011.8,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","01/16/2019 15:00:00",5.9,5.9,5.9,-1.6,58.45,,11.4,,220.0,3.5,0.0,,0.0,10.0,42.0,1011.2,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
