Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"50.0826,8.2493","12/02/2019 00:00:00",1.3,1.3,1.3,-1.9,79.65,,13.4,,19.0,-2.5,0.0,,0.0,12.9,0.0,1020.5,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","12/02/2019 01:00:00",0.9,0.9,0.9,-2.1,80.41,,13.4,,11.0,-3.0,0.0,,0.0,12.6,0.0,1020.9,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","12/02/2019 02:00:00",1.0,1.0,1.0,-2.0,80.4,,12.3,,27.0,-2.6,0.0,,0.0,11.8,0.0,1021.6,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","12/02/2019 03:00:00",0.4,0.4,0.4,-2.3,81.67,,16.6,,3.0,-4.2,0.0,,0.0,11.8,50.0,1022.3,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","12/02/2019 04:00:00",0.1,0.1,0.1,-2.6,81.81,,12.3,,12.0,-3.7,0.0,,0.0,12.7,1.2,1022.7,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","12/02/2019 05:00:00",-0.2,-0.2,-0.2,-2.9,82.02,,11.7,,12.0,-3.9,0.0,,0.0,14.0,1.1,1023.3,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","12/02/2019 06:00:00",-0.6,-0.6,-0.6,-3.2,82.7,,9.6,,356.0,-3.9,0.0,,0.0,14.4,1.1,1024.0,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","12/02/2019 07:00:00",-1.2,-1.2,-1.2,-3.3,85.18,,7.8,,337.0,-4.0,0.0,,0.0,11.4,26.1,1024.7,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","12/02/2019 08:00:00",-1.0,-1.0,-1.0,-3.5,82.62,,9.2,,345.0,-4.2,0.0,,0.0,13.7,0.0,1025.0,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","12/02/2019 09:00:00",-0.7,-0.7,-0.7,-3.5,80.92,,8.8,,328.0,-3.8,0.0,,0.0,13.7,0.0,1025.7,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
