Address,Date time,Latitude,Longitude,Resolved Address,Name,Wind Direction,Temperature,Wind Speed,Cloud Cover,Heat Index,Chance Precipitation (%),Precipitation,Sea Level Pressure,Snow Depth,Snow,Relative Humidity,Wind Gust,Wind Chill,Conditions
"50.0826,8.2493","10/14/2021 16:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",243.4,13.7,6.5,90.0,,0.0,0.0,1023.0,0.0,0.0,72.5,12.6,,"Overcast"
"50.0826,8.2493","10/14/2021 17:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",243.4,13.7,4.7,84.0,,0.0,0.0,1023.0,0.0,0.0,77.0,14.8,,"Overcast"
"50.0826,8.2493","10/14/2021 18:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",174.3,13.2,3.6,74.0,,0.0,0.0,1022.0,0.0,0.0,79.9,9.4,,"Partially cloudy"
"50.0826,8.2493","10/14/2021 19:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",168.7,11.9,3.6,96.0,,0.0,0.0,1022.0,0.0,0.0,82.5,6.8,,"Overcast"
"50.0826,8.2493","10/14/2021 20:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",185.7,10.9,3.6,90.0,,0.0,0.0,1022.0,0.0,0.0,85.0,5.8,9.3,"Overcast"
"50.0826,8.2493","10/14/2021 21:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",213.7,9.8,4.0,66.0,,0.0,0.0,1022.0,0.0,0.0,85.0,4.7,9.2,"Partially cloudy"
"50.0826,8.2493","10/14/2021 22:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",236.3,8.5,5.0,46.0,,0.0,0.0,1022.0,0.0,0.0,84.5,3.6,8.0,"Partially cloudy"
"50.0826,8.2493","10/14/2021 23:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",234.5,7.8,6.1,44.0,,0.0,0.0,1021.0,0.0,0.0,82.5,7.6,6.9,"Partially cloudy"
"50.0826,8.2493","10/15/2021 00:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",230.2,7.6,5.8,50.0,,0.0,0.0,1021.0,0.0,0.0,88.8,6.1,6.7,"Partially cloudy"
"50.0826,8.2493","10/15/2021 01:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",230.2,7.3,5.8,81.0,,0.0,0.0,1021.0,0.0,0.0,93.4,5.0,6.4,"Overcast"
"50.0826,8.2493","10/15/2021 02:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",216.9,6.9,5.4,48.0,,0.0,0.0,1020.0,0.0,0.0,93.9,3.2,6.1,"Partially cloudy"
"50.0826,8.2493","10/15/2021 03:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",222.3,6.4,5.4,90.0,,0.0,0.0,1020.0,0.0,0.0,94.1,2.9,5.5,"Overcast"
"50.0826,8.2493","10/15/2021 04:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",214.7,6.1,5.8,100.0,,0.0,0.0,1019.0,0.0,0.0,94.4,3.2,5.0,"Overcast"
"50.0826,8.2493","10/15/2021 05:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",214.7,6.1,5.8,100.0,,0.0,0.0,1019.0,0.0,0.0,94.3,2.9,5.0,"Overcast"
"50.0826,8.2493","10/15/2021 06:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",214.7,6.2,5.8,100.0,,0.0,0.0,1018.0,0.0,0.0,94.3,3.6,5.1,"Overcast"
"50.0826,8.2493","10/15/2021 07:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",218.2,6.3,6.5,100.0,,0.0,0.0,1018.0,0.0,0.0,93.4,3.6,5.0,"Overcast"
"50.0826,8.2493","10/15/2021 08:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",205.2,6.6,6.8,100.0,,0.0,0.0,1018.0,0.0,0.0,89.3,4.0,5.3,"Overcast"
"50.0826,8.2493","10/15/2021 09:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",217.6,7.8,5.8,100.0,,0.0,0.0,1018.0,0.0,0.0,81.0,5.0,7.0,"Overcast"
"50.0826,8.2493","10/15/2021 10:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",221.4,9.6,8.3,99.0,,0.0,0.0,1018.0,0.0,0.0,72.5,11.2,8.4,"Overcast"
"50.0826,8.2493","10/15/2021 11:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",218.7,10.8,11.5,99.0,,0.0,0.0,1018.0,0.0,0.0,67.6,14.8,,"Overcast"
"50.0826,8.2493","10/15/2021 12:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",229.2,11.8,13.7,97.0,,0.0,0.0,1018.0,0.0,0.0,69.5,21.6,,"Overcast"
"50.0826,8.2493","10/15/2021 13:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",238.2,12.9,12.2,100.0,,0.0,0.0,1018.0,0.0,0.0,68.6,23.0,,"Overcast"
"50.0826,8.2493","10/15/2021 14:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",277.1,14.3,14.4,100.0,,0.0,0.0,1018.0,0.0,0.0,71.0,28.1,,"Overcast"
"50.0826,8.2493","10/15/2021 15:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",243.4,14.1,12.2,89.0,,9.5,0.0,1018.0,0.0,0.0,77.5,28.4,,"Overcast"
"50.0826,8.2493","10/15/2021 16:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",239.0,14.2,8.3,100.0,,9.5,0.0,1018.0,0.0,0.0,80.1,23.0,,"Overcast"
"50.0826,8.2493","10/15/2021 17:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",291.8,13.7,7.9,100.0,,9.5,0.0,1018.0,0.0,0.0,88.1,14.4,,"Overcast"
"50.0826,8.2493","10/15/2021 18:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",317.5,12.8,5.8,97.0,,9.5,0.0,1019.0,0.0,0.0,95.0,16.9,9.4,"Overcast"
"50.0826,8.2493","10/15/2021 19:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",301.0,12.3,4.3,98.0,,9.5,0.0,1020.0,0.0,0.0,96.3,11.9,8.9,"Overcast"
"50.0826,8.2493","10/15/2021 20:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",325.0,11.9,4.3,93.0,,9.5,0.0,1020.0,0.0,0.0,95.4,8.6,8.3,"Overcast"
"50.0826,8.2493","10/15/2021 21:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",311.2,11.3,4.0,88.0,,0.0,0.0,1021.0,0.0,0.0,95.5,7.2,7.9,"Overcast"
"50.0826,8.2493","10/15/2021 22:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",286.7,10.5,3.6,51.0,,0.0,0.0,1021.0,0.0,0.0,95.5,7.9,7.7,"Partially cloudy"
"50.0826,8.2493","10/15/2021 23:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",258.7,9.4,3.6,37.0,,0.0,0.0,1022.0,0.0,0.0,96.5,4.7,,"Partially cloudy"
"50.0826,8.2493","10/16/2021 00:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",284.0,7.7,4.3,10.0,,0.0,0.0,1022.0,0.0,0.0,96.1,4.3,,"Clear"
"50.0826,8.2493","10/16/2021 01:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",290.0,6.3,4.3,12.0,,0.0,0.0,1022.0,0.0,0.0,95.9,4.3,,"Clear"
"50.0826,8.2493","10/16/2021 02:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",291.8,5.5,4.0,20.0,,0.0,0.0,1022.0,0.0,0.0,95.6,4.3,,"Clear"
"50.0826,8.2493","10/16/2021 03:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",291.8,4.9,4.0,24.0,,0.0,0.0,1022.0,0.0,0.0,95.5,4.0,,"Clear"
"50.0826,8.2493","10/16/2021 04:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",288.4,4.4,3.2,31.0,,0.0,0.0,1022.0,0.0,0.0,95.5,3.2,,"Partially cloudy"
"50.0826,8.2493","10/16/2021 05:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",282.5,4.1,3.2,35.0,,0.0,0.0,1022.0,0.0,0.0,95.1,2.9,,"Partially cloudy"
"50.0826,8.2493","10/16/2021 06:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",264.3,3.7,3.6,41.0,,0.0,0.0,1022.0,0.0,0.0,94.8,2.9,,"Partially cloudy"
"50.0826,8.2493","10/16/2021 07:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",258.7,3.4,3.6,43.0,,0.0,0.0,1023.0,0.0,0.0,94.6,2.9,,"Partially cloudy"
"50.0826,8.2493","10/16/2021 08:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",254.7,3.1,4.0,41.0,,0.0,0.0,1023.0,0.0,0.0,94.5,3.2,,"Partially cloudy"
"50.0826,8.2493","10/16/2021 09:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",254.1,5.1,2.5,27.0,,0.0,0.0,1023.0,0.0,0.0,90.5,3.6,,"Partially cloudy"
"50.0826,8.2493","10/16/2021 10:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",236.3,7.1,1.4,14.0,,0.0,0.0,1023.0,0.0,0.0,82.3,3.6,,"Clear"
"50.0826,8.2493","10/16/2021 11:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",135.0,9.1,0.4,0.0,,0.0,0.0,1023.0,0.0,0.0,74.0,4.0,,"Clear"
"50.0826,8.2493","10/16/2021 12:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",108.4,10.3,1.1,18.0,,0.0,0.0,1022.0,0.0,0.0,66.5,6.5,,"Clear"
"50.0826,8.2493","10/16/2021 13:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",90.0,11.5,1.4,35.0,,0.0,0.0,1022.0,0.0,0.0,60.9,8.6,,"Partially cloudy"
"50.0826,8.2493","10/16/2021 14:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",90.0,12.7,2.2,53.0,,0.0,0.0,1021.0,0.0,0.0,57.5,11.2,,"Partially cloudy"
"50.0826,8.2493","10/16/2021 15:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",104.0,12.7,1.4,51.0,,0.0,0.0,1021.0,0.0,0.0,56.0,9.4,,"Partially cloudy"
"50.0826,8.2493","10/16/2021 16:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",123.7,12.8,1.4,48.0,,0.0,0.0,1020.0,0.0,0.0,56.0,7.2,,"Partially cloudy"
"50.0826,8.2493","10/16/2021 17:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",161.6,12.8,1.1,46.0,,0.0,0.0,1020.0,0.0,0.0,59.4,5.4,,"Partially cloudy"
"50.0826,8.2493","10/16/2021 18:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",108.4,11.8,1.1,62.0,,0.0,0.0,1021.0,0.0,0.0,72.0,5.0,,"Partially cloudy"
"50.0826,8.2493","10/16/2021 19:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",90.0,10.7,1.4,78.0,,0.0,0.0,1021.0,0.0,0.0,80.5,5.0,,"Overcast"
"50.0826,8.2493","10/16/2021 20:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",71.6,9.7,2.2,94.0,,0.0,0.0,1022.0,0.0,0.0,83.3,4.7,,"Overcast"
"50.0826,8.2493","10/16/2021 21:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",56.3,9.2,1.4,86.0,,0.0,0.0,1022.0,0.0,0.0,85.4,4.3,,"Overcast"
"50.0826,8.2493","10/16/2021 22:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",45.0,8.6,0.4,79.0,,0.0,0.0,1022.0,0.0,0.0,86.6,4.0,,"Overcast"
"50.0826,8.2493","10/16/2021 23:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",296.6,8.1,0.7,71.0,,0.0,0.0,1022.0,0.0,0.0,87.6,3.6,,"Partially cloudy"
"50.0826,8.2493","10/17/2021 00:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",296.6,7.7,1.4,72.0,,0.0,0.0,1022.0,0.0,0.0,88.6,4.0,,"Partially cloudy"
"50.0826,8.2493","10/17/2021 01:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",291.8,7.4,1.8,73.0,,0.0,0.0,1022.0,0.0,0.0,90.3,4.0,,"Partially cloudy"
"50.0826,8.2493","10/17/2021 02:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",293.2,7.0,2.9,74.0,,0.0,0.0,1022.0,0.0,0.0,91.1,4.3,,"Partially cloudy"
"50.0826,8.2493","10/17/2021 03:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",296.6,6.8,2.5,65.0,,0.0,0.0,1022.0,0.0,0.0,91.8,3.6,,"Partially cloudy"
"50.0826,8.2493","10/17/2021 04:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",288.4,6.5,2.2,57.0,,0.0,0.0,1022.0,0.0,0.0,92.0,2.9,,"Partially cloudy"
"50.0826,8.2493","10/17/2021 05:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",291.8,6.3,1.8,48.0,,0.0,0.0,1022.0,0.0,0.0,92.5,2.2,,"Partially cloudy"
"50.0826,8.2493","10/17/2021 06:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",291.8,5.9,1.8,65.0,,0.0,0.0,1022.0,0.0,0.0,93.0,2.2,,"Partially cloudy"
"50.0826,8.2493","10/17/2021 07:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",284.0,5.4,1.4,83.0,,0.0,0.0,1023.0,0.0,0.0,93.1,2.5,,"Overcast"
"50.0826,8.2493","10/17/2021 08:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",284.0,5.0,1.4,100.0,,0.0,0.0,1023.0,0.0,0.0,93.3,2.5,,"Overcast"
"50.0826,8.2493","10/17/2021 09:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",333.4,6.3,0.7,100.0,,0.0,0.0,1023.0,0.0,0.0,86.9,3.6,,"Overcast"
"50.0826,8.2493","10/17/2021 10:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",45.0,7.6,1.1,100.0,,0.0,0.0,1023.0,0.0,0.0,76.1,5.0,,"Overcast"
"50.0826,8.2493","10/17/2021 11:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",59.0,8.9,2.2,100.0,,0.0,0.0,1023.0,0.0,0.0,67.6,6.1,,"Overcast"
"50.0826,8.2493","10/17/2021 12:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",90.0,10.2,2.5,70.0,,0.0,0.0,1022.0,0.0,0.0,62.4,7.6,,"Partially cloudy"
"50.0826,8.2493","10/17/2021 13:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",101.3,11.6,3.6,41.0,,0.0,0.0,1022.0,0.0,0.0,58.0,9.0,,"Partially cloudy"
"50.0826,8.2493","10/17/2021 14:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",112.6,12.9,4.7,11.0,,0.0,0.0,1022.0,0.0,0.0,55.5,10.4,,"Clear"
"50.0826,8.2493","10/17/2021 15:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",120.3,13.0,5.0,16.0,,0.0,0.0,1021.0,0.0,0.0,54.5,11.2,,"Clear"
"50.0826,8.2493","10/17/2021 16:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",121.6,13.1,5.4,21.0,,0.0,0.0,1021.0,0.0,0.0,55.7,12.2,,"Clear"
"50.0826,8.2493","10/17/2021 17:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",127.6,13.2,5.8,26.0,,0.0,0.0,1021.0,0.0,0.0,63.0,13.0,,"Partially cloudy"
"50.0826,8.2493","10/17/2021 18:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",114.4,12.0,4.3,32.0,,0.0,0.0,1022.0,0.0,0.0,71.4,10.4,,"Partially cloudy"
"50.0826,8.2493","10/17/2021 19:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",97.1,10.7,2.9,38.0,,0.0,0.0,1023.0,0.0,0.0,75.4,7.9,,"Partially cloudy"
"50.0826,8.2493","10/17/2021 20:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",56.3,9.5,2.5,44.0,,0.0,0.0,1023.0,0.0,0.0,79.0,5.4,,"Partially cloudy"
"50.0826,8.2493","10/17/2021 21:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",45.0,8.7,2.2,51.0,,0.0,0.0,1024.0,0.0,0.0,79.8,5.4,,"Partially cloudy"
"50.0826,8.2493","10/17/2021 22:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",45.0,7.9,1.4,57.0,,0.0,0.0,1024.0,0.0,0.0,80.6,5.4,,"Partially cloudy"
"50.0826,8.2493","10/17/2021 23:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",18.4,7.1,1.1,64.0,,0.0,0.0,1024.0,0.0,0.0,80.0,5.4,,"Partially cloudy"
"50.0826,8.2493","10/18/2021 00:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",45.0,6.8,1.1,57.0,,0.0,0.0,1023.0,0.0,0.0,82.0,5.0,,"Partially cloudy"
"50.0826,8.2493","10/18/2021 01:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",45.0,6.4,1.1,49.0,,0.0,0.0,1024.0,0.0,0.0,83.1,4.7,,"Partially cloudy"
"50.0826,8.2493","10/18/2021 02:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",71.6,6.1,1.1,42.0,,0.0,0.0,1024.0,0.0,0.0,86.5,4.3,,"Partially cloudy"
"50.0826,8.2493","10/18/2021 03:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",115.9,5.3,4.0,0.0,,0.0,0.0,1024.0,0.0,0.0,88.0,4.0,,"Clear"
"50.0826,8.2493","10/18/2021 04:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",131.3,5.0,2.2,2.0,,0.0,0.0,1024.0,0.0,0.0,88.8,2.5,,"Clear"
"50.0826,8.2493","10/18/2021 05:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",38.4,4.5,0.7,5.0,,0.0,0.0,1025.0,0.0,0.0,89.6,1.1,,"Clear"
"50.0826,8.2493","10/18/2021 06:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",121.1,4.5,4.7,1.5,,0.0,0.0,1025.0,0.0,0.0,89.6,4.7,,"Clear"
"50.0826,8.2493","10/18/2021 07:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",169.1,4.4,4.0,3.2,,0.0,0.0,1025.0,0.0,0.0,90.1,4.0,,"Clear"
"50.0826,8.2493","10/18/2021 08:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",159.9,4.3,4.7,4.6,,0.0,0.0,1025.0,0.0,0.0,90.9,4.7,,"Clear"
"50.0826,8.2493","10/18/2021 09:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",155.5,5.9,4.7,5.0,,4.8,0.0,1025.0,0.0,0.0,84.3,5.4,,"Clear"
"50.0826,8.2493","10/18/2021 10:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",168.2,8.8,1.8,17.0,,4.8,0.0,1025.0,0.0,0.0,72.0,4.7,,"Clear"
"50.0826,8.2493","10/18/2021 11:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",185.2,11.0,3.6,18.2,,4.8,0.0,1025.0,0.0,0.0,64.4,7.9,,"Clear"
"50.0826,8.2493","10/18/2021 12:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",168.2,12.5,7.2,40.0,,4.8,0.0,1024.0,0.0,0.0,59.9,11.5,,"Partially cloudy"
"50.0826,8.2493","10/18/2021 13:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",166.4,13.6,9.4,100.0,,4.8,0.0,1024.0,0.0,0.0,56.2,12.6,,"Overcast"
"50.0826,8.2493","10/18/2021 14:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",179.7,14.0,10.1,100.0,,4.8,0.0,1023.0,0.0,0.0,54.9,13.0,,"Overcast"
"50.0826,8.2493","10/18/2021 15:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",190.6,13.9,9.4,100.0,,14.3,0.0,1023.0,0.0,0.0,55.9,13.0,,"Overcast"
"50.0826,8.2493","10/18/2021 16:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",170.8,13.4,10.4,100.0,,14.3,0.0,1023.0,0.0,0.0,60.2,15.1,,"Overcast"
"50.0826,8.2493","10/18/2021 17:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",164.0,13.0,8.6,100.0,,14.3,0.0,1023.0,0.0,0.0,65.3,17.6,,"Overcast"
"50.0826,8.2493","10/18/2021 18:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",157.2,10.6,6.1,100.0,,14.3,0.0,1023.0,0.0,0.0,76.1,6.1,,"Overcast"
"50.0826,8.2493","10/18/2021 19:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",150.0,9.6,8.3,100.0,,14.3,0.0,1023.0,0.0,0.0,80.1,10.1,8.4,"Overcast"
"50.0826,8.2493","10/18/2021 20:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",168.1,9.2,7.6,100.0,,14.3,0.0,1024.0,0.0,0.0,82.4,7.2,8.1,"Overcast"
"50.0826,8.2493","10/18/2021 21:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",171.5,9.0,7.3,100.0,,28.6,0.0,1024.0,0.0,0.0,83.4,7.0,8.0,"Overcast"
"50.0826,8.2493","10/18/2021 22:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",174.9,8.8,7.1,100.0,,28.6,0.0,1024.0,0.0,0.0,84.5,6.7,7.8,"Overcast"
"50.0826,8.2493","10/18/2021 23:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",178.3,8.7,6.8,100.0,,28.6,0.0,1024.0,0.0,0.0,85.5,6.5,7.7,"Overcast"
"50.0826,8.2493","10/19/2021 00:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",175.8,8.6,7.4,100.0,,28.6,0.0,1023.7,0.0,0.0,86.3,7.8,7.4,"Overcast"
"50.0826,8.2493","10/19/2021 01:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",173.3,8.5,8.0,100.0,,28.6,0.0,1023.3,0.0,0.0,87.2,9.1,7.2,"Overcast"
"50.0826,8.2493","10/19/2021 02:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",170.8,8.4,8.6,100.0,,28.6,0.0,1023.0,0.0,0.0,88.0,10.4,6.9,"Overcast"
"50.0826,8.2493","10/19/2021 03:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",172.4,8.0,8.4,100.0,,23.7,0.0,1023.0,0.0,0.0,89.6,9.4,6.6,"Overcast"
"50.0826,8.2493","10/19/2021 04:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",174.0,7.6,8.2,100.0,,23.7,0.0,1023.0,0.0,0.0,91.3,8.3,6.2,"Overcast"
"50.0826,8.2493","10/19/2021 05:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",175.6,7.3,7.9,100.0,,23.7,0.0,1023.0,0.0,0.0,92.9,7.2,5.8,"Overcast"
"50.0826,8.2493","10/19/2021 06:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",174.5,7.3,8.2,100.0,,23.7,0.0,1023.0,0.0,0.0,92.4,9.2,5.8,"Overcast"
"50.0826,8.2493","10/19/2021 07:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",173.4,7.3,8.4,100.0,,23.7,0.0,1023.0,0.0,0.0,92.0,11.3,5.7,"Overcast"
"50.0826,8.2493","10/19/2021 08:00:00",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493",172.3,7.3,8.6,100.0,,23.7,0.0,1023.0,0.0,0.0,91.5,13.3,5.6,"Overcast"
