Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"50.0826,8.2493","06/14/2021 00:00:00",14.8,14.8,14.8,9.1,68.61,,6.1,,94.0,,0.0,,,16.2,0.0,1025.0,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","06/14/2021 01:00:00",14.9,14.9,14.9,8.7,66.11,,11.0,,69.0,,0.0,,,16.6,0.0,1024.6,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","06/14/2021 02:00:00",14.5,14.5,14.5,8.1,65.15,,11.1,,73.0,,0.0,,,16.0,0.0,1024.6,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","06/14/2021 03:00:00",14.0,14.0,14.0,7.8,66.39,,9.3,,80.0,,0.0,,,13.7,0.0,1024.3,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","06/14/2021 04:00:00",12.5,12.5,12.5,8.1,74.72,,2.1,,75.0,,0.0,,,13.7,0.0,1024.3,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","06/14/2021 05:00:00",13.3,13.3,13.3,7.5,68.05,,9.7,,81.0,,0.0,,,16.2,0.0,1024.0,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","06/14/2021 06:00:00",13.3,13.3,13.3,7.8,69.6,,10.0,,99.0,,0.0,,,16.2,0.0,1023.7,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","06/14/2021 07:00:00",14.9,14.9,14.9,9.0,67.51,,10.2,,89.0,,0.0,,,13.3,0.0,1023.6,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","06/14/2021 08:00:00",17.0,17.0,17.0,8.8,58.65,,16.4,,91.0,,0.0,,,15.8,1.1,1023.5,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","06/14/2021 09:00:00",18.2,18.2,18.2,9.4,56.19,,15.2,,77.0,,0.0,,,15.5,1.1,1023.5,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","06/14/2021 10:00:00",19.4,19.4,19.4,9.8,53.69,,16.2,,84.0,,0.0,,,16.1,1.1,1023.2,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","06/14/2021 11:00:00",20.8,20.8,20.8,10.3,50.93,,11.7,,79.0,,0.0,,,15.6,1.1,1022.9,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","06/14/2021 12:00:00",21.9,21.9,21.9,10.3,47.73,,6.2,,101.0,,0.0,,,15.6,1.1,1022.3,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
