Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"50.0826,8.2493","09/22/2021 00:00:00",9.7,9.7,9.7,5.8,76.97,,1.1,,40.0,,0.0,,,13.7,0.0,1030.7,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/22/2021 01:00:00",9.3,9.3,9.3,5.7,78.16,,1.2,,50.0,,0.0,,,16.6,0.0,1030.4,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/22/2021 02:00:00",9.0,9.0,9.0,5.7,79.9,,1.0,,36.0,,0.0,,,13.3,0.0,1030.0,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/22/2021 03:00:00",7.9,7.9,7.9,5.6,85.59,,1.0,,40.0,,0.0,,,13.3,0.0,1030.4,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/22/2021 04:00:00",7.3,7.3,7.3,5.5,88.15,,1.0,,41.0,,0.0,,,12.8,0.0,1030.2,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/22/2021 05:00:00",7.7,7.7,7.7,5.7,86.96,,1.2,,36.0,,0.0,,,12.8,0.0,1030.2,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/22/2021 06:00:00",6.9,6.9,6.9,5.3,89.66,,1.3,,41.0,,0.0,,,12.3,0.0,1030.2,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/22/2021 07:00:00",7.7,7.7,7.7,5.7,87.02,,1.4,,36.0,,0.0,,,12.3,0.0,1030.2,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/22/2021 08:00:00",6.9,6.9,6.9,5.6,91.14,,1.3,,50.0,,0.0,,,15.2,0.0,1030.6,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/22/2021 09:00:00",9.7,9.7,9.7,6.7,81.8,,1.4,,65.0,,0.0,,,14.7,0.0,1030.9,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/22/2021 10:00:00",12.2,12.2,12.2,7.6,73.71,,0.8,,46.0,,0.0,,,15.2,0.0,1030.9,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/22/2021 11:00:00",14.2,14.2,14.2,7.8,65.62,,0.5,,22.0,,0.0,,,14.3,0.0,1030.8,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/22/2021 12:00:00",15.4,15.4,15.4,8.3,62.67,,0.5,,6.0,,0.0,,,14.3,0.0,1030.4,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/22/2021 13:00:00",16.4,16.4,16.4,9.0,61.69,,8.6,,86.0,,0.0,,,14.2,0.0,1029.7,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/22/2021 14:00:00",17.3,17.3,17.3,9.0,58.18,,0.8,,199.0,,0.0,,,14.7,0.0,1029.0,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/22/2021 15:00:00",18.0,18.0,18.0,9.3,56.47,,7.8,,213.0,,0.0,,,15.5,0.0,1028.4,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/22/2021 16:00:00",18.9,18.9,18.9,9.4,54.01,,1.0,,289.0,,0.0,,,13.3,0.0,1027.7,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/22/2021 17:00:00",19.1,19.1,19.1,8.9,51.44,,0.9,,270.0,,0.0,,,15.9,1.2,1027.0,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/22/2021 18:00:00",18.6,18.6,18.6,9.4,54.94,,5.0,,169.0,,0.0,,,16.0,1.1,1026.7,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/22/2021 19:00:00",16.0,16.0,16.0,9.8,66.81,,5.6,,173.0,,0.0,,,15.1,0.0,1026.4,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/22/2021 20:00:00",14.0,14.0,14.0,9.5,74.73,,1.0,,194.0,,0.0,,,15.2,0.0,1026.5,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
