Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"50.0826,8.2493","10/12/2021 00:00:00",9.4,9.4,9.4,6.6,82.48,,1.1,,264.0,,0.0,,,9.6,30.0,1025.3,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","10/12/2021 01:00:00",9.8,9.8,9.8,6.9,81.78,,7.9,,288.0,8.8,0.0,,,9.6,50.0,1025.2,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","10/12/2021 02:00:00",9.4,9.4,9.4,6.8,84.14,,9.4,,294.0,8.0,0.0,,,9.6,0.0,1024.8,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","10/12/2021 03:00:00",8.9,8.9,8.9,6.8,86.84,,6.4,,302.0,8.1,0.0,,,9.9,0.0,1024.4,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","10/12/2021 04:00:00",8.4,8.4,8.4,6.9,89.78,,1.9,,254.0,,0.0,,,9.6,0.0,1023.8,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","10/12/2021 05:00:00",8.3,8.3,8.3,6.9,90.82,,5.8,,249.0,7.6,0.05,,,9.4,30.0,1023.0,"Light Rain",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Rain, Partially cloudy"
"50.0826,8.2493","10/12/2021 06:00:00",8.5,8.5,8.5,7.4,92.23,,8.0,,277.0,7.3,0.69,,,8.9,30.0,1022.7,"Light Rain",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Rain, Partially cloudy"
"50.0826,8.2493","10/12/2021 07:00:00",8.7,8.7,8.7,7.4,91.89,,9.8,,258.0,7.1,0.66,,,8.8,0.0,1022.1,"Light Drizzle",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Rain"
"50.0826,8.2493","10/12/2021 08:00:00",8.8,8.8,8.8,7.4,90.91,,11.4,,285.0,6.9,0.06,,,8.8,0.0,1022.2,"Light Rain",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Rain"
"50.0826,8.2493","10/12/2021 09:00:00",8.8,8.8,8.8,7.5,91.28,,6.6,,267.0,8.0,0.05,,,8.9,0.0,1021.9,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Rain"
"50.0826,8.2493","10/12/2021 10:00:00",9.5,9.5,9.5,7.8,89.08,,12.9,,249.0,7.6,0.0,,,9.7,0.0,1021.8,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","10/12/2021 11:00:00",9.7,9.7,9.7,7.5,86.37,,12.8,,256.0,7.8,0.01,,,9.7,0.0,1021.1,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Rain"
"50.0826,8.2493","10/12/2021 12:00:00",10.4,10.4,10.4,7.9,84.35,,11.4,,250.0,,0.0,,,10.0,0.0,1020.4,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","10/12/2021 13:00:00",10.9,10.9,10.9,7.4,79.06,,14.8,,276.0,,0.0,,,10.3,0.0,1019.7,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","10/12/2021 14:00:00",10.9,10.9,10.9,7.7,80.37,,16.3,,279.0,,0.0,,,9.7,0.0,1019.0,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
