Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"50.0826,8.2493","09/27/2020 00:00:00",8.7,8.7,8.7,7.4,91.67,,11.5,,273.0,6.9,1.08,,0.0,9.4,30.0,999.0,"Light Rain",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Rain, Partially cloudy"
"50.0826,8.2493","09/27/2020 01:00:00",8.3,8.3,8.3,6.9,90.45,,11.3,,269.0,6.4,1.6,,0.0,9.4,0.0,998.6,"Rain",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Rain"
"50.0826,8.2493","09/27/2020 02:00:00",8.1,8.1,8.1,7.4,95.24,,6.6,,244.0,7.1,2.32,,0.0,9.4,0.0,998.3,"Light Rain",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Rain"
"50.0826,8.2493","09/27/2020 03:00:00",7.9,7.9,7.9,7.3,96.29,,11.3,,238.0,5.9,1.43,,0.0,9.4,0.0,998.0,"Light Rain",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Rain"
"50.0826,8.2493","09/27/2020 04:00:00",7.8,7.8,7.8,7.3,96.64,,11.3,,207.0,5.7,1.23,,0.0,9.8,0.0,998.0,"Light Rain",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Rain"
"50.0826,8.2493","09/27/2020 05:00:00",7.7,7.7,7.7,7.3,97.27,,14.5,,172.0,5.2,0.41,,0.0,9.8,0.0,997.7,"Light Rain",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Rain"
"50.0826,8.2493","09/27/2020 06:00:00",8.0,8.0,8.0,7.7,97.97,,16.0,,163.0,5.3,0.72,,0.0,8.4,0.0,997.7,"Mist, Light Rain",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Rain"
"50.0826,8.2493","09/27/2020 07:00:00",8.1,8.1,8.1,7.7,97.24,,16.3,,177.0,5.5,0.74,,0.0,8.9,0.0,997.7,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Rain"
"50.0826,8.2493","09/27/2020 08:00:00",8.2,8.2,8.2,7.8,97.34,,17.4,,177.0,5.4,1.03,,0.0,8.9,0.0,998.3,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Rain"
"50.0826,8.2493","09/27/2020 09:00:00",8.4,8.4,8.4,7.9,96.7,,18.0,,187.0,5.6,0.24,,0.0,9.7,0.0,999.4,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Rain"
"50.0826,8.2493","09/27/2020 10:00:00",8.7,8.7,8.7,8.3,96.93,,17.8,,180.0,6.0,0.13,,0.0,9.8,0.0,1000.4,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Rain"
"50.0826,8.2493","09/27/2020 11:00:00",9.3,9.3,9.3,8.4,94.26,,14.3,,180.0,7.2,0.06,,0.0,10.5,0.0,1001.7,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Rain"
"50.0826,8.2493","09/27/2020 12:00:00",9.9,9.9,9.9,8.1,88.63,,12.8,,178.0,8.1,0.08,,0.0,11.3,0.0,1002.8,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Rain"
"50.0826,8.2493","09/27/2020 13:00:00",10.7,10.7,10.7,7.7,81.3,,17.3,,169.0,,0.03,,0.0,11.8,0.0,1003.0,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Rain"
"50.0826,8.2493","09/27/2020 14:00:00",11.4,11.4,11.4,7.2,75.64,,18.9,,158.0,,0.01,,0.0,12.2,0.0,1003.8,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Rain"
"50.0826,8.2493","09/27/2020 15:00:00",11.4,11.4,11.4,7.0,74.37,,13.9,,160.0,,0.0,,0.0,9.1,0.0,1004.5,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/27/2020 16:00:00",11.2,11.2,11.2,6.6,73.39,,12.6,,185.0,,0.0,,0.0,9.2,0.0,1005.1,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/27/2020 17:00:00",11.5,11.5,11.5,6.9,73.07,,9.0,,123.0,,0.0,,0.0,9.1,0.0,1005.4,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/27/2020 18:00:00",11.4,11.4,11.4,7.0,74.5,,7.2,,117.0,,0.0,,0.0,9.5,0.0,1006.2,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/27/2020 19:00:00",11.0,11.0,11.0,7.7,80.1,,5.1,,115.0,,0.0,,0.0,9.8,0.0,1006.8,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/27/2020 20:00:00",10.5,10.5,10.5,7.8,83.13,,0.9,,124.0,,0.0,,0.0,10.0,0.0,1007.5,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/27/2020 21:00:00",10.3,10.3,10.3,8.1,86.23,,5.5,,114.0,,0.0,,0.0,9.8,0.0,1008.2,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/27/2020 22:00:00",10.1,10.1,10.1,8.1,87.62,,1.3,,140.0,,0.0,,0.0,9.3,0.0,1008.5,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/27/2020 23:00:00",10.0,10.0,10.0,7.9,86.82,,5.7,,92.0,9.5,0.0,,0.0,9.1,0.0,1008.8,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/28/2020 00:00:00",9.9,9.9,9.9,7.9,87.42,,1.2,,155.0,,0.0,,0.0,9.2,0.0,1009.2,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/28/2020 01:00:00",9.7,9.7,9.7,7.9,88.59,,1.1,,165.0,,0.0,,0.0,9.2,0.0,1009.4,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/28/2020 02:00:00",9.5,9.5,9.5,7.9,89.9,,0.9,,241.0,,0.0,,0.0,13.9,0.0,1008.8,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/28/2020 03:00:00",8.5,8.5,8.5,7.7,94.54,,0.8,,148.0,,0.0,,0.0,15.5,46.6,1009.2,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","09/28/2020 04:00:00",7.0,7.0,7.0,6.5,96.85,,5.3,,89.0,6.2,0.0,,0.0,13.6,0.0,1009.6,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/28/2020 05:00:00",6.5,6.5,6.5,6.2,97.3,,5.2,,91.0,5.8,0.0,,0.0,12.7,0.0,1009.6,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/28/2020 06:00:00",6.2,6.2,6.2,5.8,97.38,,1.2,,205.0,,0.0,,0.0,12.6,30.0,1009.9,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","09/28/2020 07:00:00",7.1,7.1,7.1,6.8,98.29,,1.4,,210.0,,0.0,,0.0,8.4,0.0,1010.2,"Mist",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/28/2020 08:00:00",7.5,7.5,7.5,7.4,99.56,,1.1,,154.0,,0.0,,0.0,5.8,0.0,1010.6,"Mist",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/28/2020 09:00:00",8.3,8.3,8.3,8.2,98.89,,1.4,,205.0,,0.0,,0.0,4.7,0.0,1010.9,"Fog",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/28/2020 10:00:00",8.8,8.8,8.8,8.3,96.51,,1.6,,220.0,,0.0,,0.0,13.3,0.0,1011.3,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","09/28/2020 11:00:00",10.5,10.5,10.5,8.6,87.92,,1.7,,226.0,,0.0,,0.0,10.0,28.5,1011.5,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
