Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"50.0826,8.2493","06/30/2018 00:00:00",23.0,23.0,23.0,10.8,46.12,,9.9,,11.0,,0.0,,0.0,10.0,0.0,1014.1,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","06/30/2018 01:00:00",22.1,22.1,22.1,9.8,45.72,,10.0,,11.0,,0.0,,0.0,10.0,0.0,1014.1,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","06/30/2018 02:00:00",22.0,22.0,22.0,9.8,45.93,,8.5,,11.0,,0.0,,0.0,10.0,0.0,1013.7,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","06/30/2018 03:00:00",21.1,21.1,21.1,10.2,49.75,,1.4,,3.0,,0.0,,0.0,10.0,0.0,,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","06/30/2018 04:00:00",20.8,20.8,20.8,11.1,54.03,,6.5,,325.0,,0.0,,0.0,10.0,0.0,,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","06/30/2018 05:00:00",18.2,18.2,18.2,11.8,66.29,,8.1,,11.0,,0.0,,0.0,10.0,0.0,1014.1,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","06/30/2018 06:00:00",18.1,18.1,18.1,11.8,66.89,,6.1,,297.0,,0.0,,0.0,10.0,0.0,1014.1,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","06/30/2018 07:00:00",20.2,20.2,20.2,12.0,59.19,,1.2,,3.0,,0.0,,0.0,10.0,0.0,1014.1,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","06/30/2018 08:00:00",22.1,22.1,22.1,12.7,55.19,,6.8,,49.0,,0.0,,0.0,10.0,0.0,1014.4,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","06/30/2018 09:00:00",23.1,23.1,23.1,13.7,55.27,,15.2,,76.0,,0.0,,0.0,10.0,0.0,1014.7,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
