index,store,product,sales,date,invoice_total,invoice_totalTip,invoice_address_city,invoice_deleted_at,customerCategory_id,tableArea_id,address.company,address.city,item_product_discountable,item_product_pricePerUnit,item_retour,item_expirationDate,item_price,item_lineDiscountGross,item_invoiceDiscountGross,item_discountable,paymentMethod_id_x,productgroup_name,user_name,table_name
161,1,"Kuchen 3,00€",1,2021-10-18,19.6,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495300,Essen,felix,Checkout
162,1,"Kuchen 3,00€",2,2021-10-19,13.8,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495300,Essen,felix,Checkout
163,1,"Kuchen 3,00€",1,2021-10-20,11.0,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Essen,felix,Checkout
164,1,"Kuchen 3,00€",1,2021-10-21,13.0,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Essen,felix,Checkout
165,1,"Kuchen 3,00€",1,2021-10-22,5.8,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Essen,felix,Checkout
166,1,"Kuchen 3,00€",2,2021-10-25,13.55,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Essen,felix,Checkout
167,1,"Kuchen 3,00€",4,2021-10-26,14.2,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Essen,felix,Checkout
168,1,"Kuchen 3,00€",2,2021-10-27,11.0,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Essen,felix,Checkout
169,1,"Kuchen 3,00€",6,2021-10-28,4.720000000000001,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Essen,felix,Checkout
170,1,"Kuchen 3,00€",3,2021-10-29,6.6000000000000005,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Essen,felix,Checkout
171,1,"Kuchen 3,00€",2,2021-10-30,8.5,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Essen,felix,Checkout
172,1,"Kuchen 3,00€",3,2021-10-31,40.0,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Essen,felix,Checkout
173,1,"Kuchen 3,00€",4,2021-11-01,16.525,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Essen,felix,Checkout
174,1,"Kuchen 3,00€",5,2021-11-02,8.6,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Essen,felix,Checkout
175,1,"Kuchen 3,00€",5,2021-11-03,4.6,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Essen,felix,Checkout
176,1,"Kuchen 3,00€",2,2021-11-04,12.4,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495300,Essen,felix,Checkout
177,1,"Kuchen 3,00€",4,2021-11-05,9.8,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Essen,felix,Checkout
178,1,"Kuchen 3,00€",5,2021-11-06,11.266666666666666,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Essen,felix,Checkout
179,1,"Kuchen 3,00€",8,2021-11-07,13.075,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Essen,felix,Checkout
180,1,"Kuchen 3,00€",4,2021-11-08,16.166666666666668,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Essen,felix,Checkout
181,1,"Kuchen 3,00€",1,2021-11-09,3.0,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Essen,felix,Checkout
182,1,Latte Macchiato,3,2021-11-01,12.333333333333334,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
183,1,Latte Macchiato,2,2021-11-02,11.6,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
184,1,Latte Macchiato,1,2021-11-04,8.6,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
185,1,Latte Macchiato,1,2021-11-05,11.0,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
186,1,Latte Macchiato,1,2021-11-07,12.3,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
187,1,Latte Macchiato,1,2021-11-09,5.8,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
188,1,Limonade,2,2021-10-08,16.4,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
189,1,Limonade,4,2021-10-09,7.65,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
190,1,Limonade,7,2021-10-10,15.75,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
191,1,Limonade,4,2021-10-11,16.766666666666666,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
192,1,Limonade,1,2021-10-13,3.0,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
193,1,Limonade,2,2021-10-14,6.0,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
194,1,Limonade,2,2021-10-15,9.0,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495300,Non-Alk Getränke,felix,Checkout
195,1,Limonade,11,2021-10-16,8.185714285714285,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
196,1,Limonade,3,2021-10-17,10.866666666666667,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
197,1,Limonade,1,2021-10-18,5.8,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
198,1,Limonade,2,2021-10-19,8.0,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
199,1,Limonade,4,2021-10-20,8.45,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
200,1,Limonade,2,2021-10-21,5.5,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
201,1,Limonade,3,2021-10-22,16.4,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
202,1,Limonade,2,2021-10-23,7.050000000000001,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
203,1,Limonade,2,2021-10-24,11.9,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
204,1,Limonade,1,2021-10-25,31.8,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
205,1,Limonade,3,2021-10-26,22.8,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495300,Non-Alk Getränke,felix,Checkout
206,1,Limonade,6,2021-10-27,5.32,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
207,1,Limonade,1,2021-10-28,5.0,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495300,Non-Alk Getränke,felix,Checkout
208,1,Limonade,2,2021-10-29,22.0,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
209,1,Limonade,2,2021-10-30,3.0,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
210,1,Limonade,1,2021-11-01,3.0,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
211,1,Limonade,1,2021-11-02,11.0,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
212,1,Limonade,3,2021-11-03,4.666666666666667,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
213,1,Limonade,1,2021-11-05,11.0,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
214,1,Limonade,3,2021-11-06,13.5,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
215,1,Limonade,4,2021-11-07,13.9,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
216,1,Limonade,2,2021-11-08,37.5,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495300,Non-Alk Getränke,felix,Checkout
217,1,Limonade,4,2021-11-09,10.933333333333332,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
218,1,Milchkaffee,5,2021-10-10,12.6,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
219,1,Milchkaffee,2,2021-10-11,6.0,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
220,1,Milchkaffee,3,2021-10-12,3.0,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
221,1,Milchkaffee,2,2021-10-13,3.0,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
222,1,Milchkaffee,1,2021-10-14,5.8,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
223,1,Milchkaffee,4,2021-10-15,4.0,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
224,1,Milchkaffee,3,2021-10-16,5.933333333333334,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
225,1,Milchkaffee,1,2021-10-17,8.3,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
226,1,Pfand,1,2021-11-01,12.6,0.0,,,,cat_177144,,,0.0,0.5,0.0,,0.5,,,0.0,cat_495297,Alk Getränke,felix,Checkout
227,1,Suppe,1,2021-11-05,20.1,0.0,,,,cat_177144,,,1.0,3.5,0.0,,3.5,,,1.0,cat_495300,Essen,felix,Checkout
228,1,Tee,1,2021-10-10,17.0,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
229,1,Tee,1,2021-10-12,7.6,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
230,1,Tee,3,2021-10-15,8.5,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495300,Warme Getränke,felix,Checkout
231,1,Tee,2,2021-10-18,7.4,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
232,1,Tee,2,2021-10-20,3.25,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495300,Warme Getränke,felix,Checkout
233,1,Tee,1,2021-10-22,7.3,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
234,1,Tee,2,2021-10-23,3.4,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
235,1,Tee,2,2021-10-24,20.0,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
236,1,Tee,2,2021-10-25,11.0,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
237,1,Tee,1,2021-10-26,9.6,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
238,1,Tee,2,2021-10-27,11.25,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
239,1,Tee,2,2021-10-28,6.8,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495299,Warme Getränke,felix,Checkout
240,1,Tee,4,2021-10-30,10.666666666666666,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
241,1,Tee,2,2021-11-03,4.0,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495300,Warme Getränke,felix,Checkout
242,1,Tee,3,2021-11-05,6.6000000000000005,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
243,1,Tee,1,2021-11-06,5.0,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
244,1,Tee,1,2021-11-07,13.0,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
245,1,Tee,3,2021-11-08,4.666666666666667,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
246,1,Torte,1,2021-10-18,6.0,0.0,,,,cat_177144,,,1.0,3.5,0.0,,3.5,,,1.0,cat_495297,Essen,felix,Checkout
247,1,Torte,1,2021-10-19,7.0,0.0,,,,cat_177144,,,1.0,3.5,0.0,,3.5,,,1.0,cat_495297,Essen,felix,Checkout
248,1,Torte,1,2021-10-20,6.3,0.0,,,,cat_177144,,,1.0,3.5,0.0,,3.5,,,1.0,cat_495297,Essen,felix,Checkout
249,1,Torte,3,2021-11-07,11.866666666666667,0.0,,,,cat_177144,,,1.0,3.5,0.0,,3.5,,,1.0,cat_495297,Essen,felix,Checkout
250,1,Wasser,1,2021-10-09,33.6,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495300,Non-Alk Getränke,felix,Checkout
251,1,Wasser,6,2021-10-10,16.0,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
252,1,Wasser,3,2021-10-11,8.5,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
253,1,Wasser,1,2021-10-19,5.0,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
254,1,Wasser,2,2021-10-20,21.4,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495299,Non-Alk Getränke,felix,Checkout
255,1,Wasser,1,2021-10-21,8.0,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
256,1,Wasser,1,2021-10-24,12.8,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
257,1,Wasser,1,2021-10-25,31.8,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
258,1,Wasser,1,2021-10-27,2.0,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495300,Non-Alk Getränke,felix,Checkout
259,1,Wasser,1,2021-10-28,5.0,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495300,Non-Alk Getränke,felix,Checkout
260,1,Wasser,1,2021-10-31,8.0,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
261,1,Wasser,1,2021-11-03,5.0,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
262,1,Wasser,2,2021-11-06,8.0,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
263,1,Wasser,1,2021-11-07,21.0,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
264,1,Wasser,2,2021-11-08,37.5,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495300,Non-Alk Getränke,felix,Checkout
265,1,Weinschorle,2,2021-10-08,9.0,0.0,,,,cat_177144,,,1.0,3.5,0.0,,3.5,,,1.0,cat_495297,Alk Getränke,felix,Checkout
266,1,Weinschorle,1,2021-10-10,12.5,0.0,,,,cat_177144,,,1.0,3.5,0.0,,3.5,,,1.0,cat_495297,Alk Getränke,felix,Checkout
267,1,Weinschorle,2,2021-10-11,18.9,0.0,,,,cat_177144,,,1.0,3.5,0.0,,3.5,,,1.0,cat_495300,Alk Getränke,felix,Checkout
268,1,Weinschorle,1,2021-10-19,7.0,0.0,,,,cat_177144,,,1.0,3.5,0.0,,3.5,,,1.0,cat_495297,Alk Getränke,felix,Checkout
269,1,Weinschorle,1,2021-10-20,19.5,0.0,,,,cat_177144,,,1.0,3.5,0.0,,3.5,,,1.0,cat_495299,Alk Getränke,felix,Checkout
270,1,Weinschorle,1,2021-10-24,3.5,0.0,,,,cat_177144,,,1.0,3.5,0.0,,3.5,,,1.0,cat_495297,Alk Getränke,felix,Checkout
271,1,Weinschorle,1,2021-10-25,11.5,0.0,,,,cat_177144,,,1.0,3.5,0.0,,3.5,,,1.0,cat_495297,Alk Getränke,felix,Checkout
272,1,Weinschorle,2,2021-10-30,7.0,0.0,,,,cat_177144,,,1.0,3.5,0.0,,3.5,,,1.0,cat_495297,Alk Getränke,felix,Checkout
273,1,Weinschorle,1,2021-10-31,40.0,0.0,,,,cat_177144,,,1.0,3.5,0.0,,3.5,,,1.0,cat_495297,Alk Getränke,felix,Checkout
274,1,Weinschorle,1,2021-11-01,12.6,0.0,,,,cat_177144,,,1.0,3.5,0.0,,3.5,,,1.0,cat_495297,Alk Getränke,felix,Checkout
275,1,Weinschorle,3,2021-11-06,41.5,0.0,,,,cat_177144,,,1.0,3.5,0.0,,3.5,,,1.0,cat_495300,Alk Getränke,felix,Checkout
276,1,Weinschorle,1,2021-11-07,9.0,0.0,,,,cat_177144,,,1.0,3.5,0.0,,3.5,,,1.0,cat_495297,Alk Getränke,felix,Checkout
0,1,Bier,,2021-11-10,15.027777777777779,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Alk Getränke,felix,Checkout
1,1,Cappuccino,,2021-11-10,10.28888888888889,0.0,,,,cat_177144,,,1.0,2.7999999999999994,0.0,,2.7999999999999994,,,1.0,cat_495297,Warme Getränke,felix,Checkout
2,1,Dessert,,2021-11-10,6.233333333333333,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Essen,felix,Checkout
3,1,Dinnerle,,2021-11-10,15.633333333333333,0.0,,,,cat_177144,,,1.0,8.0,0.0,,8.0,,,1.0,cat_495297,Essen,felix,Checkout
4,1,Dinnerle Brot ohne Belag,,2021-11-10,3.0,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Essen,felix,Checkout
5,1,Espresso,,2021-11-10,8.4,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
6,1,Kaffee Creme,,2021-11-10,7.522222222222222,0.0,,,,cat_177144,,,1.0,2.7999999999999994,0.0,,2.7999999999999994,,,1.0,cat_495297,Warme Getränke,felix,Checkout
7,1,Kuchen,,2021-11-10,10.287500000000001,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Süße Speisen,felix,Checkout
8,1,"Kuchen 2,50€",,2021-11-10,18.522222222222222,0.0,,,,cat_177144,,,1.0,2.5,0.0,,2.5,,,1.0,cat_495297,Essen,felix,Checkout
9,1,"Kuchen 3,00€",,2021-11-10,10.747222222222222,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Essen,felix,Checkout
10,1,Latte Macchiato,,2021-11-10,9.700000000000001,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
11,1,Limonade,,2021-11-10,20.777777777777775,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
12,1,Milchkaffee,,2021-11-10,6.077777777777778,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
13,1,Pfand,,2021-11-10,12.6,0.0,,,,cat_177144,,,0.0,0.5,0.0,,0.5,,,0.0,cat_495297,Alk Getränke,felix,Checkout
14,1,Suppe,,2021-11-10,20.1,0.0,,,,cat_177144,,,1.0,3.5,0.0,,3.5,,,1.0,cat_495300,Essen,felix,Checkout
15,1,Tee,,2021-11-10,7.555555555555556,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
16,1,Torte,,2021-11-10,8.38888888888889,0.0,,,,cat_177144,,,1.0,3.5,0.0,,3.5,,,1.0,cat_495297,Essen,felix,Checkout
17,1,Wasser,,2021-11-10,22.166666666666668,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
18,1,Weinschorle,,2021-11-10,21.033333333333335,0.0,,,,cat_177144,,,1.0,3.5,0.0,,3.5,,,1.0,cat_495297,Alk Getränke,felix,Checkout
19,1,Bier,,2021-11-11,15.027777777777779,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Alk Getränke,felix,Checkout
20,1,Cappuccino,,2021-11-11,10.28888888888889,0.0,,,,cat_177144,,,1.0,2.7999999999999994,0.0,,2.7999999999999994,,,1.0,cat_495297,Warme Getränke,felix,Checkout
21,1,Dessert,,2021-11-11,6.233333333333333,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Essen,felix,Checkout
22,1,Dinnerle,,2021-11-11,15.633333333333333,0.0,,,,cat_177144,,,1.0,8.0,0.0,,8.0,,,1.0,cat_495297,Essen,felix,Checkout
23,1,Dinnerle Brot ohne Belag,,2021-11-11,3.0,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Essen,felix,Checkout
24,1,Espresso,,2021-11-11,8.4,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
25,1,Kaffee Creme,,2021-11-11,7.522222222222222,0.0,,,,cat_177144,,,1.0,2.7999999999999994,0.0,,2.7999999999999994,,,1.0,cat_495297,Warme Getränke,felix,Checkout
26,1,Kuchen,,2021-11-11,10.287500000000001,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Süße Speisen,felix,Checkout
27,1,"Kuchen 2,50€",,2021-11-11,18.522222222222222,0.0,,,,cat_177144,,,1.0,2.5,0.0,,2.5,,,1.0,cat_495297,Essen,felix,Checkout
28,1,"Kuchen 3,00€",,2021-11-11,10.747222222222222,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Essen,felix,Checkout
29,1,Latte Macchiato,,2021-11-11,9.700000000000001,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
30,1,Limonade,,2021-11-11,20.777777777777775,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
31,1,Milchkaffee,,2021-11-11,6.077777777777778,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
32,1,Pfand,,2021-11-11,12.6,0.0,,,,cat_177144,,,0.0,0.5,0.0,,0.5,,,0.0,cat_495297,Alk Getränke,felix,Checkout
33,1,Suppe,,2021-11-11,20.1,0.0,,,,cat_177144,,,1.0,3.5,0.0,,3.5,,,1.0,cat_495300,Essen,felix,Checkout
34,1,Tee,,2021-11-11,7.555555555555556,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
35,1,Torte,,2021-11-11,8.38888888888889,0.0,,,,cat_177144,,,1.0,3.5,0.0,,3.5,,,1.0,cat_495297,Essen,felix,Checkout
36,1,Wasser,,2021-11-11,22.166666666666668,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495297,Non-Alk Getränke,felix,Checkout
37,1,Weinschorle,,2021-11-11,21.033333333333335,0.0,,,,cat_177144,,,1.0,3.5,0.0,,3.5,,,1.0,cat_495297,Alk Getränke,felix,Checkout
38,1,Bier,,2021-11-12,15.027777777777779,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Alk Getränke,felix,Checkout
39,1,Cappuccino,,2021-11-12,10.28888888888889,0.0,,,,cat_177144,,,1.0,2.7999999999999994,0.0,,2.7999999999999994,,,1.0,cat_495297,Warme Getränke,felix,Checkout
40,1,Dessert,,2021-11-12,6.233333333333333,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Essen,felix,Checkout
41,1,Dinnerle,,2021-11-12,15.633333333333333,0.0,,,,cat_177144,,,1.0,8.0,0.0,,8.0,,,1.0,cat_495297,Essen,felix,Checkout
42,1,Dinnerle Brot ohne Belag,,2021-11-12,3.0,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Essen,felix,Checkout
43,1,Espresso,,2021-11-12,8.4,0.0,,,,cat_177144,,,1.0,2.0,0.0,,2.0,,,1.0,cat_495297,Warme Getränke,felix,Checkout
44,1,Kaffee Creme,,2021-11-12,7.522222222222222,0.0,,,,cat_177144,,,1.0,2.7999999999999994,0.0,,2.7999999999999994,,,1.0,cat_495297,Warme Getränke,felix,Checkout
45,1,Kuchen,,2021-11-12,10.287500000000001,0.0,,,,cat_177144,,,1.0,3.0,0.0,,3.0,,,1.0,cat_495297,Süße Speisen,felix,Checkout
