Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"50.0826,8.2493","03/06/2021 00:00:00",-1.2,-1.2,-1.2,-6.3,68.27,,7.8,,68.0,-4.1,0.0,,0.0,13.6,0.0,1033.5,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","03/06/2021 01:00:00",-1.9,-1.9,-1.9,-6.5,71.04,,6.3,,87.0,-4.3,0.0,,0.0,16.4,0.0,1033.5,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","03/06/2021 02:00:00",-2.0,-2.0,-2.0,-6.4,71.65,,1.9,,64.0,,0.0,,0.0,13.7,0.0,1033.9,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","03/06/2021 03:00:00",-1.6,-1.6,-1.6,-6.4,70.22,,6.6,,62.0,-4.1,0.0,,0.0,13.7,0.0,1034.2,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","03/06/2021 04:00:00",-0.7,-0.7,-0.7,-6.5,64.69,,10.9,,79.0,-4.3,0.0,,0.0,16.7,0.0,1034.5,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","03/06/2021 05:00:00",-0.3,-0.3,-0.3,-6.3,63.56,,13.9,,87.0,-4.5,0.0,,0.0,16.4,0.0,1034.5,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","03/06/2021 06:00:00",0.1,0.1,0.1,-6.3,62.2,,13.8,,103.0,-4.0,0.0,,0.0,16.6,0.0,1034.2,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","03/06/2021 07:00:00",0.4,0.4,0.4,-7.3,56.28,,15.3,,94.0,-4.0,0.0,,0.0,10.0,0.0,1034.1,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","03/06/2021 08:00:00",1.3,1.3,1.3,-7.4,52.65,,14.3,,82.0,-2.7,0.0,,0.0,13.1,0.0,1033.6,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","03/06/2021 09:00:00",3.0,3.0,3.0,-7.3,46.66,,16.0,,85.0,-0.8,0.0,,0.0,10.0,1.1,1033.0,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
