Address,Date time,Minimum Temperature,Maximum Temperature,Temperature,Dew Point,Relative Humidity,Heat Index,Wind Speed,Wind Gust,Wind Direction,Wind Chill,Precipitation,Precipitation Cover,Snow Depth,Visibility,Cloud Cover,Sea Level Pressure,Weather Type,Latitude,Longitude,Resolved Address,Name,Info,Conditions
"50.0826,8.2493","05/21/2018 00:00:00",18.7,18.7,18.7,5.3,41.38,,16.7,31.7,66.0,,0.0,,0.0,10.0,40.4,1017.4,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","05/21/2018 01:00:00",17.8,17.8,17.8,4.9,42.43,,16.9,27.7,66.0,,0.0,,0.0,10.0,26.4,1017.4,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","05/21/2018 02:00:00",17.1,17.1,17.1,4.8,44.07,,16.7,,66.0,,0.0,,0.0,10.0,26.4,1017.1,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","05/21/2018 03:00:00",17.1,17.1,17.1,4.1,42.26,,15.3,31.7,65.0,,0.0,,0.0,10.0,47.8,1016.8,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","05/21/2018 04:00:00",16.9,16.9,16.9,4.2,42.88,,15.2,27.7,75.0,,0.0,,0.0,10.0,0.0,1016.8,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","05/21/2018 05:00:00",16.7,16.7,16.7,5.2,46.69,,17.0,27.7,65.0,,0.0,,0.0,10.0,45.9,1016.5,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","05/21/2018 06:00:00",15.8,15.8,15.8,6.0,52.05,,15.3,31.7,75.0,,0.0,,0.0,10.0,26.4,1016.5,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","05/21/2018 07:00:00",16.0,16.0,16.0,7.1,55.42,,20.4,29.5,75.0,,0.0,,0.0,10.0,47.8,1016.2,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","05/21/2018 08:00:00",16.1,16.1,16.1,8.1,58.77,,16.6,,75.0,,0.0,,0.0,10.0,40.4,1016.1,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
"50.0826,8.2493","05/21/2018 09:00:00",17.9,17.9,17.9,9.0,55.99,,20.4,29.5,87.0,,0.0,,0.0,10.0,0.0,1016.2,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","05/21/2018 10:00:00",19.1,19.1,19.1,9.9,55.13,,22.2,,97.0,,0.0,,0.0,10.0,0.0,1015.7,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","05/21/2018 11:00:00",21.1,21.1,21.1,10.1,49.5,,28.8,,97.0,,0.0,,0.0,10.0,0.0,1015.0,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","05/21/2018 12:00:00",22.1,22.1,22.1,10.1,46.27,,20.9,,89.0,,0.0,,0.0,10.0,0.0,1014.7,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","05/21/2018 13:00:00",23.2,23.2,23.2,10.1,43.62,,18.8,,98.0,,0.0,,0.0,10.0,0.0,1014.0,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Clear"
"50.0826,8.2493","05/21/2018 14:00:00",24.1,24.1,24.1,10.7,42.97,,16.9,,119.0,,0.0,,0.0,10.0,26.4,1013.3,"",50.0826,8.2493,"50.0826,8.2493","50.0826,8.2493","","Partially cloudy"
